# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 333 74 336 59 40.5941 4
0 149 285 102 184 232.8 7
0 122 61 96 185 263.393 8
0 -15 -88 56 135 478.06 6
0 -107 158 -156 242 204.494 4
0 196 86 185 87 32.0907 6
0 145 89 121 23 150.456 7
0 130 267 -159 164 623.612 3
0 229 -85 187 72 335.042 10
0 -53 127 329 212 792.685 2
1 -107 -106 -217 238 732.318 3
1 -92 144 31 166 259.904 8
1 21 339 -248 183 631.923 1
1 -217 235 -281 -17 530 10
1 -100 176 -129 76 218.24 4
1 -190 93 -176 367 558.715 7
1 -156 102 59 395 736.84 1
1 -290 22 -95 202 540.754 7
1 2 59 57 356 614.099 3
1 -41 182 -195 379 510.1 7
2 248 -119 26 104 639.327 2
2 -200 -29 -31 85 417.711 9
2 274 -96 -48 -40 663.667 8
2 -54 -26 -163 219 546.306 10
2 -64 21 -150 35 184.264 3
2 -156 137 2 -38 481.546 1
2 49 10 -4 50 142.801 3
2 -19 -158 -155 -96 308.931 4
2 -7 -159 -10 -48 232.081 8
2 -57 -155 21 8 371.403 6
