# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 67 159 81 149 44.4093 4
0 179 295 184 57 486.105 7
0 23 166 136 182 238.254 8
0 83 38 32 112 189.744 6
0 51 189 100 173 113.092 4
0 50 131 96 207 187.674 6
0 134 184 7 62 362.21 7
0 157 118 116 137 100.377 3
0 146 179 98 112 174.839 10
0 -23 126 117 131 290.179 2
0 112 296 100 173 257.168 3
0 136 118 -17 119 316.007 8
0 56 252 150 160 273.059 1
0 79 263 34 136 279.474 10
0 200 271 210 226 102.195 4
1 -92 69 -49 246 374.297 7
1 29 218 -56 165 210.34 1
1 -96 185 -22 192 158.661 7
1 -23 166 -57 203 110.499 3
1 -139 240 -90 183 160.333 7
1 -114 289 -25 156 330.062 2
1 -44 175 -216 88 395.502 9
1 -41 227 -62 110 247.739 8
1 -112 303 -63 177 280.385 10
1 -90 293 -129 308 93.5703 3
1 -8 262 -81 246 159.466 1
1 -177 246 -101 178 213.961 3
1 -128 230 -100 166 149.714 4
1 -141 163 -145 173 31.5407 8
1 -136 149 -174 245 216.495 6
2 42 43 60 -21 142.966 10
2 -89 -31 -99 57 187.133 3
2 -14 39 91 -47 281.448 3
2 -4 -30 2 32 134.579 9
2 -55 22 -125 -20 173.267 10
2 -9 -11 -28 -106 203.763 8
2 -8 23 -11 -59 174.11 4
2 0 -1 145 -32 306.554 7
2 147 13 1 59 316.15 2
2 16 117 57 24 213.273 3
2 124 56 -67 -120 529.45 10
2 -95 16 -85 -70 183.159 4
2 26 -109 -62 58 387.534 2
2 0 -27 84 -25 178.048 10
2 -4 -5 24 -6 66.0357 5
