# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 76 188 35 158 111.607 4
0 202 256 84 174 297.388 7
0 104 207 100 178 68.5491 8
0 189 214 179 85 268.774 6
0 93 174 13 291 293.471 4
0 140 64 50 291 498.381 6
0 12 161 116 98 253.187 7
0 53 176 -24 234 202.8 3
0 100 173 108 159 42.249 10
0 119 172 165 175 102.195 2
0 19 93 136 89 244.137 3
0 88 317 109 204 239.87 8
0 72 185 199 141 278.812 1
0 103 211 -12 152 268.503 10
0 145 138 103 110 110.955 4
1 -129 252 37 161 388.613 7
1 -29 82 -167 158 325.087 1
1 -192 180 -68 199 260.894 7
1 -93 181 -59 236 139.321 3
1 -135 264 -162 180 186.465 7
1 -110 266 -132 98 348.869 2
1 -97 174 -125 232 138.81 9
1 -68 144 -111 150 96.8332 8
1 33 143 -161 152 398.417 10
1 -63 112 -129 35 212.83 3
1 -27 166 -94 147 149.284 1
1 -44 216 -92 219 106.187 3
1 14 180 -35 94 207.96 4
1 -129 175 -52 93 234.971 8
1 -72 196 -49 83 240.634 6
2 84 -39 5 12 198.064 10
2 105 -97 -75 41 463.625 3
2 -17 -3 -28 22 64.626 3
2 14 -3 -67 113 292.963 9
2 -17 2 29 -52 151.873 10
2 -106 -91 69 65 478.875 8
2 -2 -1 -4 7 26.4924 4
2 38 -93 -44 -120 182.662 7
2 -72 57 25 -1 236.035 2
2 -47 114 -60 90 64.5894 3
2 74 -56 83 32 186.918 10
2 -15 109 -18 96 36.6833 4
2 -2 -3 -12 -8 32.3607 2
2 -72 -5 58 30 279.258 10
2 -36 35 40 59 169.399 5
