# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 2150

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 273 22 189 38 181.02 4
0 97 175 -2 -99 592.673 7
0 -147 51 77 18 462.836 8
0 181 164 195 280 243.684 6
0 109 183 143 62 261.372 4
0 -4 -59 361 50 771.856 6
0 130 125 294 230 399.466 7
0 116 166 93 164 56.1736 3
0 -8 118 -3 272 318.162 10
0 340 69 1 -78 748.999 2
0 -157 205 37 269 418.568 3
0 123 115 136 447 674.509 8
0 100 366 -71 -60 928.078 1
0 307 -22 330 165 386.818 10
0 117 344 134 38 622.944 4
1 -98 -48 -163 -6 164.777 7
1 -21 166 -75 173 118.904 1
1 59 -47 -183 180 673.605 7
1 -320 239 -51 236 548.033 3
1 -84 173 47 81 330.156 7
1 -76 -84 -53 137 454.387 2
1 -296 184 -19 210 566.435 9
1 -125 296 -108 167 270.231 8
1 -212 322 127 274 694.763 10
1 -67 190 9 147 184.642 3
1 -80 187 -101 220 88.2304 1
1 100 148 -100 173 413.113 3
1 100 381 -100 303 439.344 4
1 44 165 -346 8 850.831 8
1 -238 290 -299 94 420.546 6
2 18 120 -179 115 404.127 10
2 121 196 -20 -19 524.222 3
2 7 136 43 71 158.607 3
2 -67 60 -142 -94 352.584 9
2 -63 -9 -129 169 389.684 10
2 -146 -41 0 54 358.373 8
2 -274 85 -25 -140 681.196 4
2 47 185 -257 -115 864.204 7
2 21 28 -50 56 162.643 2
2 60 90 -276 -84 766.762 3
2 265 -135 -150 58 925.367 10
2 24 56 184 30 334.197 4
2 -9 0 -52 -226 470.109 2
2 191 47 -55 257 656.888 10
2 77 121 103 23 212.781 5
