# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 2150

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 60 318 202 197 383.122 4
0 264 -33 169 -106 249.616 7
0 141 173 -175 151 643.53 8
0 -62 140 318 211 783.152 6
0 116 190 -183 199 608.271 4
0 57 214 92 154 148.924 6
0 -62 377 243 124 802.55 7
0 265 72 -86 41 714.733 3
0 21 309 -69 10 634.503 10
0 -72 343 183 34 811.264 2
0 248 269 348 166 297.117 3
0 -98 275 168 -39 833.048 8
0 261 -19 -184 154 964.891 1
0 134 151 151 249 208.927 10
0 -115 178 125 271 524.778 4
1 -99 181 -187 361 410.719 7
1 -67 61 -190 195 373.786 1
1 62 233 -21 117 295.272 7
1 48 173 39 312 288.582 3
1 -103 195 24 153 277.529 7
1 -223 122 -105 137 247.899 2
1 -262 323 -360 280 224.037 9
1 -192 324 -100 173 363.638 8
1 16 359 9 -4 736.135 10
1 -225 79 -250 190 237.561 3
1 -180 420 -3 328 408.964 1
1 -165 100 -150 -108 427.08 3
1 -154 150 -215 265 270.354 4
1 -98 200 63 120 369.561 8
1 -131 60 -20 59 232.009 6
2 -2 -43 -15 34 166.179 10
2 60 80 25 102 92.6801 3
2 138 209 11 -144 760.301 3
2 -233 109 7 -175 753.656 9
2 -199 -82 -105 -206 321.204 10
2 19 -18 -172 -137 460.076 8
2 0 17 48 29 108.955 4
2 -30 -41 -164 236 625.419 7
2 62 63 -102 -128 513.496 2
2 132 240 -4 4 554.764 3
2 -1 279 155 183 376.344 10
2 -202 116 14 -44 547.609 4
2 27 14 64 -163 371.652 2
2 1 111 43 -212 661.438 10
2 289 -47 19 -67 551.479 5
