# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 228 283 100 171 350.165 4
0 220 38 74 141 367.351 7
0 178 134 216 122 89.6994 8
0 188 327 -24 27 744.695 6
0 242 155 130 206 256.13 4
0 224 236 74 146 359.857 6
0 -62 252 73 208 293.979 7
0 88 53 82 245 394.187 3
0 100 173 86 165 42.249 10
0 19 223 136 3 508.353 2
1 -236 173 -114 105 289.342 3
1 -101 193 -121 70 259.231 8
1 54 289 -119 128 482.652 1
1 -214 36 -93 61 257.111 10
1 -36 156 -38 149 24.5602 4
1 -64 197 -94 355 331.646 7
1 -199 100 -25 13 399.076 1
1 -99 10 -101 169 328.025 7
1 -96 173 -219 53 353.68 3
1 -58 94 -88 315 456.054 7
2 -126 -35 -119 29 138.763 2
2 -155 -96 -139 -104 45.7771 9
2 94 24 -25 91 283.13 8
2 -133 17 90 6 456.542 10
2 72 33 9 -30 188.191 3
2 4 -19 -87 44 231.359 1
2 -1 15 -2 0 40.0666 3
2 -1 -47 -34 32 181.231 4
2 41 -7 85 173 380.6 8
2 79 75 63 -167 495.057 6
