# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 204 277 166 320 124.769 4
0 116 186 135 145 100.377 7
0 82 209 213 170 283.364 8
0 286 217 48 345 550.474 6
0 143 12 21 209 473.435 4
0 62 305 157 128 411.766 6
0 87 184 -43 227 283.854 7
0 142 189 131 259 151.718 3
0 -13 249 53 292 167.544 10
0 204 122 98 176 247.924 2
0 143 149 203 170 137.138 3
0 179 41 94 216 399.102 8
0 95 200 -6 161 226.536 1
0 220 305 94 182 362.165 10
0 188 254 241 302 153.01 4
1 53 262 -42 199 237.982 7
1 -170 228 -211 311 195.149 1
1 -205 114 -41 142 342.746 7
1 -93 121 -59 64 142.74 3
1 -94 169 -129 155 85.3923 7
1 23 326 -26 250 190.854 2
1 -83 155 -54 234 178.309 9
1 -236 43 -115 171 362.278 8
1 -111 228 52 63 473.871 10
1 -27 158 -133 220 255.601 3
1 -146 262 -99 103 341.602 1
1 -148 161 -196 234 184.734 3
1 -131 216 98 176 474.934 4
1 -67 199 -228 197 332.025 8
1 72 129 -171 325 634.388 6
2 -156 -92 -25 -30 299.862 10
2 12 -64 108 -86 206.977 3
2 85 118 40 0 262.579 3
2 -27 -2 -26 150 314.007 9
2 3 0 55 -68 181.207 10
2 -64 -156 14 59 467.423 8
2 -81 122 -34 5 262.175 4
2 104 1 149 -128 283.247 7
2 139 -9 42 65 254.008 2
2 15 -120 34 -37 180.294 3
2 -74 -94 0 -18 222.151 10
2 106 -18 152 -92 184.264 4
2 -167 95 -27 -119 521.453 2
2 57 -5 -62 -48 263.061 10
2 -31 74 34 -3 211.534 5
