# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 143 -78 175 17 210.489 4
0 114 163 31 182 180.294 7
0 -55 192 91 176 303.748 8
0 -113 249 34 327 342.824 6
0 1 149 265 259 582 4
0 -1 -39 65 324 747.902 6
0 -99 184 220 425 809.605 7
0 61 253 -121 252 374.005 3
0 67 212 82 176 88 10
0 138 19 100 173 327.238 2
0 93 192 67 275 183.954 3
0 208 285 103 187 297.256 8
0 -65 171 97 311 438.224 1
0 164 123 237 202 225.128 10
0 -84 203 0 121 244.776 4
1 -129 265 -100 247 78.2642 7
1 -246 388 138 42 1043.77 1
1 -263 340 47 290 638.013 7
1 -110 206 -96 178 72.6099 3
1 -76 176 -336 261 557.083 7
1 176 161 -183 224 738.972 2
1 -217 98 95 148 641.962 9
1 64 183 -77 278 350.035 8
1 -122 280 -196 367 238.429 10
1 -79 156 82 333 488.539 3
1 112 152 -79 173 394.302 1
1 79 153 177 278 327.673 3
1 -8 48 -73 425 775.125 4
1 -190 143 -372 288 475.399 8
1 -75 82 -114 168 198.86 6
2 -114 -227 -27 6 507.425 10
2 55 -19 174 -69 268.155 3
2 -99 89 65 -196 667.635 3
2 67 -8 102 1 82.2772 9
2 -19 59 -5 10 111.922 10
2 -10 102 99 33 268.008 8
2 -1 69 -120 -207 611.122 4
2 -1 46 52 171 281.544 7
2 -49 -177 -98 -68 249.015 2
2 80 128 98 -159 585.128 3
2 -82 285 -141 -128 844.386 10
2 77 101 111 -41 302.027 4
2 -148 132 -52 155 207.434 2
2 -200 -26 118 224 819.009 10
2 60 164 86 170 63.3667 5
