# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 14 104 55 242 297.924 4
0 42 88 117 149 203.349 7
0 131 171 100 173 72.1289 8
0 156 178 88 182 146.235 6
0 97 157 25 186 165.242 4
0 -25 206 210 135 500.983 6
0 94 259 59 295 110.419 7
0 230 245 170 231 133.223 3
0 106 211 49 158 165.666 10
0 29 204 42 243 92.2192 2
0 101 195 186 133 220.419 3
0 57 274 -23 151 303.455 8
0 136 299 100 173 272.084 1
0 108 187 155 192 104.53 10
0 130 161 137 214 116.921 4
1 -100 293 -110 131 334.617 7
1 -158 216 -116 121 217.74 1
1 -68 173 -150 132 193.358 7
1 -78 210 -89 210 32 3
1 -171 142 -184 168 68.1378 7
1 -81 184 -95 152 79.857 2
1 -171 94 -210 264 358.832 9
1 -219 132 -80 166 296.196 8
1 -101 173 -106 166 27.2047 10
1 -150 128 -71 183 202.52 3
1 -100 157 -203 130 222.96 1
1 -159 153 -106 57 229.317 3
1 -94 195 -142 143 151.534 4
1 -60 179 -100 212 113.711 8
1 -110 167 -63 158 105.708 6
2 -39 -4 -52 -66 136.696 10
2 1 84 20 69 58.4149 3
2 110 -31 29 -50 176.397 3
2 -14 101 -60 133 122.071 9
2 -28 -2 -34 -48 102.779 10
2 -44 111 -34 39 155.382 8
2 -77 116 -34 -109 468.144 4
2 -4 127 17 -138 541.662 7
2 17 -16 11 9 61.4198 2
2 -10 -24 -7 11 80.2567 3
2 82 -42 -25 -73 232.8 10
2 -16 98 -2 -15 237.728 4
2 -128 62 54 -62 450.454 2
2 -72 120 15 -77 440.711 10
2 44 -66 128 -33 190.499 5
