# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 40 117 -38 173 202.042 4
0 197 222 201 181 92.3893 7
0 76 309 107 297 76.4831 8
0 -31 170 105 306 394.666 6
0 98 250 132 179 167.442 4
0 163 299 88 114 409.249 6
0 150 231 185 222 82.2772 7
0 219 185 155 215 151.365 3
0 91 311 67 75 484.434 10
0 72 150 157 145 180.294 2
0 173 219 69 114 305.574 3
0 101 81 89 162 173.768 8
0 136 124 104 167 117.201 1
0 32 210 99 195 147.317 10
0 156 164 63 153 197.297 4
1 -79 208 -66 169 92.2192 7
1 26 165 -129 179 321.262 1
1 -19 228 -191 181 366.612 7
1 -70 154 -107 173 93.1865 3
1 -159 203 -175 245 99.8888 7
1 -127 178 -145 104 162.315 2
1 -185 170 -68 61 329.812 9
1 25 141 -46 62 222.434 8
1 -121 186 -101 275 192.439 10
1 -80 219 -139 228 129.365 3
1 -131 180 -186 162 125.741 1
1 -108 149 -100 171 56.8188 3
1 -171 191 -99 103 237.403 4
1 -76 181 -76 114 144 8
1 -89 175 -146 209 142.74 6
2 -20 35 -114 24 199.283 10
2 -65 68 38 114 235.61 3
2 37 45 -96 -26 311.529 3
2 47 29 -26 -57 235.61 9
2 -75 42 -58 -50 197.115 10
2 0 128 22 -63 394.526 8
2 72 77 3 18 191.571 4
2 57 -27 -63 -2 255.153 7
2 6 13 67 27 135.172 2
2 -43 33 -59 13 61.225 3
2 72 115 -107 5 430.195 10
2 14 -98 -2 -25 159.466 4
2 -13 38 -1 0 89.6994 2
2 49 23 31 125 217.152 10
2 82 -59 -26 15 271.84 5
