# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 199 315 189 -24 688.295
0 127 -73 25 279 742.961
0 255 -17 -28 228 758.636
0 -18 16 147 211 520.882
0 33 138 45 382 498.59
0 180 77 173 146 148.708
0 34 106 -42 -85 421.13
0 116 167 30 128 198.86
0 291 174 -62 180 716.102
0 -121 181 120 208 495.015
0 -87 256 175 416 623.984
0 91 252 168 426 390.552
0 266 354 -168 43 1077.85
0 141 256 -68 -33 723.308
0 101 171 110 172 28.1108
1 -101 174 -94 438 538.186
1 -195 349 -39 49 686.272
1 -253 89 -69 144 394.089
1 -166 82 -321 252 470.109
1 -213 209 -81 -32 559.563
1 -281 168 69 91 726.74
1 -71 155 -1 423 563.982
1 -75 395 -128 334 171.617
1 56 262 -143 392 485.399
1 -101 184 138 79 532.096
1 -11 -109 -119 166 600.894
1 -103 273 -129 17 524.634
1 -236 328 -108 208 360.907
1 -84 158 -230 66 355.138
1 21 316 70 68 515.589
2 -91 203 -50 -74 570.036
2 0 0 148 246 584.178
2 -4 -129 2 -2 264.283
2 262 -133 -30 -87 601.202
2 19 27 -57 -38 210.01
2 -55 -43 -126 45 236.142
2 28 -80 -4 -4 174.924
2 -180 -70 187 20 765.749
2 66 36 -44 268 523.513
2 44 -11 66 -124 240.243
2 204 -154 151 -48 247.023
2 164 -220 -12 -46 504.983
2 -222 128 -47 -25 474.904
2 209 -177 63 268 946.677
2 39 -187 137 -11 412.89
