# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -5 264 80 166 269.453
0 68 279 112 277 98.0909
0 327 365 -194 162 1128.3
0 81 -23 116 185 431.848
0 182 88 -112 131 604.256
0 40 89 -64 27 252.157
0 -40 38 30 62 158
0 -33 342 360 100 933.067
0 -177 270 100 165 602.466
0 109 79 131 256 366.724
0 324 224 93 123 514.23
0 -4 -22 110 353 793.89
0 100 318 28 173 333.784
0 100 174 96 189 41.0484
0 37 193 104 182 145.794
1 -105 116 -131 149 94.0238
1 -21 174 -140 431 576.427
1 -105 154 -111 189 81.0211
1 100 -37 -70 300 764.901
1 40 141 -336 265 801.838
1 -288 72 -69 200 517.326
1 -205 238 -158 19 457.973
1 -89 178 -129 0 374.878
1 -241 327 -223 364 92.2922
1 17 204 47 -50 521.531
1 -78 79 -45 308 472.731
1 -41 165 -100 173 129.08
1 -90 212 -73 213 44.0588
1 -122 257 -270 30 551.97
1 -293 337 -212 67 573.777
2 -14 -2 141 -20 322.083
2 51 7 17 -2 80.342
2 -26 113 -68 -6 262.389
2 -5 -26 1 1 65.3173
2 -184 53 -63 -70 355.08
2 -35 52 77 -227 611.282
2 23 -286 109 29 663.057
2 2 1 -5 12 36.0768
2 -32 40 84 283 548.535
2 32 -6 18 25 78.0294
2 -32 -99 63 13 303.728
2 -10 11 -263 67 528.247
2 -171 34 129 -209 782.137
2 196 -80 80 114 462.071
2 -84 57 68 236 479.659
