# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -21 -37 179 91 484.906
0 -3 98 230 217 533.259
0 160 110 -129 239 642.968
0 11 4 169 106 386.128
0 -18 -41 374 197 927.187
0 233 189 -26 -29 687.067
0 86 193 -15 178 214.216
0 110 87 231 112 257.111
0 92 138 50 -75 444.203
0 312 164 80 166 474.017
0 159 196 92 170 153.736
0 -137 332 15 156 475.102
0 73 179 79 78 212.356
0 82 202 -47 -60 594.072
0 102 262 247 30 557.171
1 -30 -30 -13 -70 96.9253
1 -144 280 30 -68 788.152
1 -95 173 -182 162 185.385
1 -109 -85 -230 175 583.554
1 -51 417 107 76 761.651
1 -106 205 100 -46 659.421
1 -218 293 -197 21 555.619
1 -111 3 87 157 511.677
1 131 243 33 223 210.04
1 12 185 -13 183 60.1597
1 -183 93 -363 303 563.173
1 -130 232 -16 83 385.217
1 -132 262 -118 270 42.249
1 -47 -5 -333 89 612.103
1 -189 255 -63 118 382.263
2 7 -18 -68 -112 250.508
2 -96 183 63 -35 549.648
2 141 -35 -123 145 649.049
2 -132 -31 -46 133 380.362
2 104 45 210 172 340.847
2 -54 110 -74 -119 469.743
2 209 -173 -95 139 881.229
2 -22 1 -7 -191 395.17
2 -209 207 35 -46 712.979
2 41 94 24 7 187.291
2 -85 48 -240 105 340.297
2 127 -87 66 120 441.602
2 -9 121 -184 139 361.847
2 -26 27 4 -58 190.278
2 -149 -154 -175 -111 110.499
