# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 93 173 26 204 157.648
0 196 94 111 181 253.261
0 351 232 -8 227 728.07
0 275 325 -52 108 794.903
0 87 403 -101 251 493.52
0 -36 79 73 257 427.445
0 43 100 33 41 129.683
0 174 202 93 204 172.049
0 118 131 299 70 392.005
0 80 120 61 -4 260.894
0 -128 169 143 361 674.244
0 115 -96 260 402 1047.36
0 -17 175 8 152 77.9412
0 -137 119 226 121 736.011
0 121 452 -14 -6 964.964
1 -21 113 13 9 228.833
1 -216 286 -49 220 369.138
1 -268 169 68 405 831.199
1 -93 174 -155 274 245.321
1 68 -64 -82 202 620.757
1 -187 214 25 326 489.533
1 -11 97 -230 174 474.284
1 21 207 -287 267 637.579
1 -52 252 -177 270 262.579
1 -101 82 122 118 461.774
1 149 199 -224 69 800.01
1 -36 307 -68 260 123.719
1 -12 265 -116 68 455.533
1 -100 163 -98 190 64.1479
1 -185 57 63 332 750.619
2 -206 -132 -132 211 711.783
2 -103 -16 47 0 311.702
2 51 -50 112 -111 182.534
2 27 -191 -24 83 567.412
2 20 -103 -143 250 787.632
2 20 58 97 185 307.039
2 151 -19 193 -62 130.216
2 -129 13 -33 -65 257.386
2 74 -12 -111 -22 380.54
2 185 75 92 91 198.733
2 102 -162 39 92 533.393
2 61 -96 204 -114 298.257
2 -53 108 151 -136 646.088
2 -47 52 3 7 144.536
2 55 -135 26 -4 278.343
