# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 106 122 209 238 320.258 4
0 100 144 166 57 228.403 7
0 153 145 143 60 181.172 8
0 40 74 108 197 291.091 6
0 12 239 189 151 405.338 4
0 106 41 108 182 292.028 6
0 128 168 50 206 183.528 7
0 132 283 61 102 398.855 3
0 53 289 132 220 219.781 10
0 170 260 60 251 230.735 2
1 -37 177 -123 147 192.165 3
1 -102 198 -69 248 129.817 8
1 -37 163 -11 291 271.228 1
1 -98 142 -187 275 330.062 10
1 -138 301 -199 102 426.279 4
1 -129 76 -70 235 349.187 7
1 -109 106 -175 207 251.305 1
1 -133 110 -105 167 137.012 7
1 -128 154 -129 55 208.01 3
1 -159 189 -93 221 156.697 7
2 -25 18 49 -55 217.894 2
2 -8 9 1 79 151.152 9
2 -5 7 96 -113 323.694 8
2 3 -8 6 -39 72.2896 10
2 -15 -98 -9 1 208.363 3
2 -48 -86 96 56 414.475 1
2 -9 -116 21 -40 173.414 3
2 88 27 56 -8 104.847 4
2 65 71 -70 -59 384.833 8
2 -38 19 6 -8 113.247 6
