# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -130 199 229 191 728.178 4
0 -24 206 136 387 493.16 7
0 268 172 263 111 132.409 8
0 247 182 147 220 223.953 6
0 59 443 34 149 600.122 4
0 81 48 170 164 302.418 6
0 -179 67 271 195 945.701 7
0 27 -81 45 191 555.19 3
0 107 311 -10 -21 714.026 10
0 100 173 3 277 294.429 2
1 -63 191 -40 189 56.1736 3
1 -308 361 -324 321 96.1626 8
1 -154 374 50 111 675.688 1
1 -303 350 5 361 626.393 10
1 54 361 -324 81 950.817 4
1 -56 160 -121 -89 524.688 7
1 -145 162 -266 54 334.376 1
1 -149 107 165 135 640.492 7
1 19 161 -2 314 318.869 3
1 -86 162 -129 -37 417.185 7
2 26 -25 221 -146 468.981 2
2 104 -46 24 -15 181.593 9
2 -33 66 -17 123 128.406 8
2 -74 -19 48 -97 299.607 10
2 8 -79 -115 -190 341.361 3
2 -4 -115 -92 7 310.852 1
2 -52 60 58 -183 543.475 3
2 131 -87 22 -75 229.317 4
2 186 -141 -1 -254 446.981 8
2 -29 3 -7 159 325.087 6
