# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 206 186 86 173 251.404 4
0 172 222 40 261 285.282 7
0 18 107 99 171 216.465 8
0 96 280 114 167 238.849 6
0 199 141 94 91 242.594 4
0 78 176 188 266 294.253 6
0 -61 100 132 325 602.871 7
0 166 77 108 224 326.057 3
0 112 238 53 233 128.423 10
0 114 107 152 165 148.679 2
0 168 -7 85 151 366.948 3
0 49 212 68 -7 449.645 8
0 -6 75 89 172 281.544 1
0 53 175 57 151 58.6621 10
0 133 224 -43 146 395.019 4
1 -97 173 6 61 314.322 7
1 -16 25 -88 350 675.76 1
1 -214 49 -136 11 183.528 7
1 -86 210 6 42 393.082 3
1 -146 305 -129 301 44.9285 7
1 -104 51 -104 178 264 2
1 -87 139 -158 92 180.294 9
1 -256 227 78 141 699.788 8
1 -146 365 -231 315 207.231 10
1 -90 101 -249 230 419.497 3
1 -104 173 -49 321 325.778 1
1 -49 124 -94 173 143.056 3
1 -198 327 -150 186 307.893 4
1 -69 96 -183 12 293.21 8
1 -269 192 15 126 593.136 6
2 80 -100 53 29 273.591 10
2 -141 41 -34 -32 269.06 3
2 1 -27 13 -1 67.2713 3
2 78 -40 -43 -177 375.568 9
2 -1 -1 -40 66 165.048 10
2 113 64 -99 109 443.447 8
2 -44 81 40 188 282.066 4
2 -32 -160 -145 51 488.707 7
2 13 -127 111 56 425.177 2
2 -10 20 15 -44 147.419 3
2 34 -80 -27 -187 256.333 10
2 135 -24 30 -24 220 4
2 -113 -12 59 172 513.746 2
2 -18 -149 64 -96 205.274 10
2 -4 11 -54 -28 136.823 5
