# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 158 208 187 132 172.69 4
0 157 164 77 188 177.045 7
0 213 246 104 335 291.439 8
0 0 216 62 190 144.462 6
0 170 160 112 253 229.208 4
0 80 172 39 36 294.092 6
0 41 154 -63 259 305.574 7
0 164 180 215 242 170.562 3
0 155 184 85 176 150.911 10
0 96 171 93 199 66.3205 2
0 154 240 186 145 210.489 3
0 -74 137 22 66 248.805 8
0 121 122 88 247 268.565 1
0 43 227 188 104 390.284 10
0 167 220 -17 173 389.816 4
1 -100 240 -131 356 250.142 7
1 -66 163 44 167 230.145 1
1 1 155 -20 143 58.3735 7
1 -50 275 -132 88 418.377 3
1 -39 165 -111 266 258.073 7
1 -229 112 -57 84 358.528 2
1 -194 133 -159 138 80.7107 9
1 -111 182 -137 176 63.3667 8
1 88 201 12 159 183.666 10
1 -68 299 -84 345 107.406 3
1 -107 306 77 174 462.902 1
1 -265 261 -87 215 377.696 3
1 -112 -25 -81 158 381.214 4
1 -109 111 -128 235 260.894 8
1 -42 241 -157 87 394.401 6
2 -41 63 18 91 140.614 10
2 -92 -73 -162 114 409.344 3
2 8 14 -10 -35 114.403 3
2 91 158 92 -48 422.005 9
2 0 -189 -41 65 524.576 10
2 -13 39 -33 -1 99.4427 8
2 -100 -148 22 3 398.253 4
2 169 91 78 10 253.655 7
2 81 152 22 -34 400.267 2
2 46 -172 43 -14 326.057 3
2 10 115 43 30 192.362 10
2 -38 -149 -95 145 608.949 4
2 35 -48 -19 -28 125.169 2
2 -76 -73 120 -105 407.19 10
2 -39 66 -94 50 124.56 5
