# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 106 179 37 50 302.588 4
0 109 111 51 271 350.376 7
0 168 -3 47 82 305.743 8
0 93 149 171 -8 360.617 6
0 -7 124 233 271 572.882 4
0 45 249 -52 216 214.919 6
0 110 317 92 173 300.241 7
0 111 164 17 254 270.277 3
0 255 231 100 176 338.938 10
0 124 194 7 223 251.081 2
0 43 125 131 196 236.142 3
0 1 113 42 198 198.743 8
0 253 202 183 200 150.057 1
0 175 65 152 79 63.8516 10
0 59 98 -15 207 273.492 4
1 -43 81 -128 353 579.944 7
1 -140 149 -9 223 310.912 1
1 -185 227 -48 166 309.933 7
1 -206 36 -110 146 302 3
1 -111 143 -196 255 291.205 7
1 -150 229 -80 206 157.363 2
1 -104 186 -209 17 407.925 9
1 -163 328 -58 132 454.707 8
1 -164 94 -100 69 147.419 10
1 -72 174 -73 161 36.0768 3
1 66 210 -65 219 272.618 1
1 -23 192 -69 154 129.331 3
1 -134 251 -151 169 177.487 4
1 -178 201 -100 249 193.172 8
1 -171 50 -6 213 473.871 6
2 -115 136 -92 11 264.197 10
2 1 -3 -26 -15 69.0931 3
2 -5 3 60 -28 154.028 3
2 34 34 -75 9 233.66 9
2 -11 117 -153 -118 559.141 10
2 -107 80 117 -22 502.26 8
2 11 -40 -18 -10 93.4506 4
2 44 44 0 -1 135.873 7
2 -10 37 25 70 106.208 2
2 58 -72 -2 180 528.089 3
2 -43 -57 164 81 507.566 10
2 -96 -80 -95 -122 94.0238 4
2 -9 27 -1 0 66.3205 2
2 88 44 67 -53 208.494 10
2 -5 -21 77 18 191.604 5
