# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 109 290 79 133 329.681 4
0 133 0 58 262 555.047 7
0 123 258 82 342 196.944 8
0 -68 271 117 340 404.897 6
0 87 160 1 136 188.572 4
0 153 174 -34 134 392.46 6
0 183 180 122 191 133.968 7
0 56 27 126 327 626.117 3
0 234 134 52 182 386.447 10
0 -35 173 -34 305 274.008 2
0 63 219 220 19 518.523 3
0 223 145 132 150 192.275 8
0 210 319 154 186 298.617 1
0 -44 127 235 164 572.885 10
0 182 313 133 137 375.387 4
1 -93 155 -143 170 114.403 7
1 -139 67 6 26 311.37 1
1 -74 -18 -103 350 748.282 7
1 -174 136 -42 160 278.328 3
1 -102 310 -56 216 219.304 7
1 -100 173 -7 109 235.788 2
1 -95 155 -71 206 122.73 9
1 -139 62 -250 136 276.811 8
1 -84 122 -97 173 115.262 10
1 -169 233 -83 177 215.251 3
1 -101 64 -123 207 299.365 1
1 -217 207 -31 90 449.477 3
1 -206 158 -229 206 116.452 4
1 -17 55 -85 10 173.083 8
1 -54 162 -121 220 187.234 6
2 -44 -35 -9 0 108.995 10
2 -119 -104 0 79 446.578 3
2 0 0 26 -31 90.9197 3
2 -130 -148 8 3 419.121 9
2 61 -65 39 -126 139.692 10
2 -20 191 9 -3 402.311 8
2 -30 58 -53 11 114.652 4
2 -48 -74 175 -61 456.757 7
2 66 -1 9 1 124.07 2
2 -6 -7 28 -6 78.0294 3
2 -32 -31 -19 15 105.603 10
2 56 12 -39 55 218.557 4
2 -84 60 -58 -79 292.822 2
2 15 12 -139 12 318 10
2 35 -1 135 71 256.447 5
