# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 208 107 194 265 327.238 4
0 130 300 222 174 322.026 7
0 56 349 254 196 510.452 8
0 94 159 112 178 62.345 6
0 -52 58 143 307 642.538 4
0 71 120 95 277 327.648 6
0 108 211 115 172 89.2465 7
0 30 154 90 170 134.193 3
0 81 119 118 100 93.1865 10
0 43 154 148 308 382.779 2
1 -67 149 -96 191 112.078 3
1 -29 340 -172 162 466.653 8
1 -242 49 -24 173 511.597 1
1 -63 169 -108 164 100.554 10
1 -29 43 -107 166 301.294 4
1 -254 253 -14 21 677.605 7
1 -59 117 -120 1 272.122 1
1 14 277 -203 102 567.545 7
1 -269 175 -101 177 346.024 3
1 -132 188 -87 148 130.416 7
2 -9 196 -136 117 309.132 2
2 10 -38 3 -15 58.0833 9
2 -15 -16 11 0 71.0574 8
2 2 -1 28 179 373.736 10
2 -142 -7 87 -65 482.462 3
2 16 177 -26 37 302.329 1
2 84 1 37 35 126.017 3
2 92 -161 40 90 522.66 4
2 -90 11 -60 106 209.249 8
2 66 -27 0 72 247.966 6
