# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 166 82 101 186 255.284 4
0 -37 229 199 128 523.408 7
0 185 142 136 47 223.785 8
0 107 178 55 221 144.952 6
0 97 109 90 154 101.082 4
0 167 221 82 164 214.685 6
0 -25 203 105 310 346.743 7
0 32 234 98 249 145.366 3
0 65 303 161 243 236.416 10
0 91 143 -16 192 245.372 2
0 221 87 26 264 536.703 3
0 61 80 138 240 365.128 8
0 203 250 237 142 236.451 1
0 49 184 -36 146 196.215 10
0 74 176 125 184 113.247 4
1 -89 166 -76 100 144.536 7
1 -199 160 -193 71 188.404 1
1 -179 272 -194 125 305.527 7
1 -107 180 -127 150 82.111 3
1 -107 181 -131 164 68.8218 7
1 -108 189 -103 166 57.0744 2
1 -15 199 -96 175 178.962 9
1 -110 149 -67 194 134.483 8
1 -80 209 -243 180 341.119 10
1 -140 165 21 150 333.395 3
1 -83 313 -41 95 454.018 1
1 -78 225 -121 58 354.894 3
1 -100 173 -86 174 38.0713 4
1 -89 97 -18 209 275.217 8
1 -99 246 -172 223 163.075 6
2 31 -4 7 44 117.331 10
2 81 52 -63 -16 328.496 3
2 26 70 74 -82 328.798 3
2 -19 12 -8 -70 175.469 9
2 -42 -10 3 3 103.68 10
2 128 61 14 -114 427.713 8
2 -90 -34 -23 -137 255.748 4
2 -23 -48 -70 28 188.718 7
2 56 -9 34 51 137.812 2
2 -14 -114 -35 -89 75.2993 3
2 32 117 -2 -8 269.083 10
2 116 -13 -26 -11 294.028 4
2 -61 -37 8 0 166.589 2
2 -96 -49 9 35 278.931 10
2 -38 73 -7 29 117.648 5
