# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 108 145 302 184 405.763 4
0 250 283 200 138 316.757 7
0 338 -4 115 155 557.759 8
0 38 110 147 179 268.008 6
0 100 171 69 -55 466.232 4
0 69 165 -52 250 305.743 6
0 349 273 120 34 672.003 7
0 -12 191 72 92 269.669 3
0 -56 233 -26 335 222.641 10
0 91 133 165 251 288.568 2
0 251 27 84 223 524.995 3
0 102 177 371 186 548.301 8
0 100 149 -169 71 570.161 1
0 160 99 -59 264 558.401 10
0 120 55 189 166 271.396 4
1 -218 394 26 41 868.242 7
1 -101 153 -217 -20 426.581 1
1 12 69 -234 250 620.826 7
1 -93 165 65 140 329.931 3
1 -106 59 19 126 293.648 7
1 -183 220 55 370 572.651 2
1 -90 198 -158 155 170.91 9
1 110 332 -271 96 906.341 8
1 -265 95 14 95 568 10
1 111 197 -86 186 404.614 3
1 77 263 -254 352 695.513 1
1 31 138 -71 164 220.523 3
1 -100 173 -237 131 296.587 4
1 -127 182 -13 205 242.594 8
1 -100 206 145 94 548.773 6
2 62 -90 -17 0 249.508 10
2 -99 251 -229 99 410.02 3
2 -13 -24 -47 -26 78.1175 3
2 -184 69 237 51 852.769 9
2 -178 -180 -35 10 485.601 10
2 169 -76 93 41 289.034 8
2 -27 -75 -16 18 197.297 4
2 88 50 -176 202 619.262 7
2 -176 -44 8 2 389.326 2
2 240 -63 -136 -26 765.632 3
2 -8 -280 8 4 578.901 10
2 -239 162 248 -92 1108.52 4
2 9 -29 -119 -218 466.53 2
2 229 173 123 -261 903.514 10
2 11 49 -37 11 132.442 5
