# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 180 217 120 276 178.297 4
0 209 193 246 181 87.7946 7
0 42 103 68 196 203.132 8
0 100 260 66 29 476.978 6
0 69 216 146 58 361.528 4
0 -6 224 -41 178 125.603 6
0 148 217 30 256 258.556 7
0 100 273 100 173 210 3
0 174 200 161 78 255.381 10
0 186 180 118 75 260.192 2
1 -48 186 -224 138 374.856 3
1 -89 264 -12 233 176.012 8
1 -196 260 -44 191 343.856 1
1 -106 181 -244 191 286.724 10
1 -32 154 -106 131 164.984 4
1 -18 108 -86 161 182.43 7
1 -150 177 -76 188 159.626 1
1 -55 152 -31 273 256.714 7
1 -100 152 -160 309 346.149 3
1 -146 295 -90 167 289.428 7
2 140 20 8 -11 281.183 2
2 17 73 27 82 36.9072 9
2 13 -12 -19 -121 237.2 8
2 3 74 20 -109 377.576 10
2 27 7 9 69 139.12 3
2 19 12 -51 -67 221.102 1
2 -130 57 51 101 382.543 3
2 -12 -92 21 -89 76.2722 4
2 -1 1 -41 5 90.399 8
2 -7 -16 19 22 102.087 6
