# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -323 -171 -215 21 450.581 4
0 -203 -206 -210 -140 142.74 7
0 -238 -189 -254 -102 186.918 8
0 -209 -87 -305 -68 205.724 6
0 -341 -132 -243 -118 207.99 4
0 -200 -99 -147 -177 198.605 6
0 -96 -186 -242 -89 360.571 7
0 -242 -53 -200 -107 146.821 3
0 -196 -206 -99 -56 367.262 10
0 -226 22 -251 -130 318.084 2
0 -178 -75 -214 -224 316.575 3
0 -210 -123 -221 -120 32.8035 8
0 -235 -78 -128 -106 231.206 1
0 -226 -183 -200 -62 257.524 10
0 -240 -48 -304 -49 138.016 4
1 -92 27 -186 46 201.802 7
1 -220 139 -197 75 146.015 1
1 -208 125 -236 -37 338.804 7
1 -200 124 -200 15 228 3
1 -206 105 -118 -14 306.007 7
1 -251 96 -107 111 299.558 2
1 -265 78 -200 100 147.244 9
1 -158 106 -284 189 311.762 8
1 -225 119 -135 231 297.36 10
1 -159 160 -305 125 310.273 3
1 -217 3 -278 49 162.801 1
1 -121 122 -114 90 75.5134 3
1 -230 110 -184 93 108.082 4
1 -206 112 -220 52 133.223 8
1 -165 133 -286 221 309.232 6
2 15 -204 47 -127 176.769 10
2 40 -145 -35 -56 242.775 3
2 127 -105 100 -121 72.7694 3
2 -36 -214 1 -77 293.817 9
2 83 -158 -13 -100 234.321 10
2 14 -95 10 -213 246.136 8
2 -29 -40 90 -194 399.24 4
2 108 -146 -96 -53 458.397 7
2 16 -104 4 -135 76.4831 2
2 58 -85 -95 -17 344.861 3
2 41 3 -30 -116 287.143 10
2 -107 -171 3 4 423.401 4
2 -23 -42 -2 -231 390.326 2
2 15 -118 19 -90 66.5685 10
2 15 -100 -82 -43 235.016 5
3 77 106 18 163 174.073 8
3 41 10 -35 17 162.643 9
3 -87 92 -134 148 156.219 5
3 -37 196 -115 150 191.108 6
3 -53 133 -67 128 39.7321 1
3 35 212 32 66 302.062 4
3 97 171 -120 108 461.92 7
3 -15 81 24 102 98.5889 2
3 -76 197 -4 145 187.629 1
3 -52 4 -9 -12 101.761 7
3 114 138 -69 101 383.406 4
3 -100 159 -130 45 245.763 3
3 75 36 -60 224 472.9 1
3 -116 188 82 14 537.181 7
3 28 8 3 221 438.924 2
4 178 -108 135 -44 164.208 6
4 165 -129 159 -76 116.677 6
4 165 -97 210 -28 174.754 5
4 190 -105 88 -183 266.811 8
4 217 -100 189 -248 311.251 7
4 203 -114 207 -82 74.4981 6
4 116 -80 242 -19 289.979 7
4 278 -63 176 9 259.704 10
4 230 -160 276 -3 337.2 4
4 187 -120 113 -1 290.264 8
4 230 -82 143 -113 194.716 5
4 134 -149 94 -138 92.9699 6
4 248 -102 134 -182 288.539 3
4 207 -43 336 -126 316.79 6
4 207 28 201 -191 448.164 5
5 246 17 325 168 350.834 8
5 202 100 233 93 73.561 5
5 206 107 275 176 205.161 5
5 199 100 239 75 104.34 4
5 144 131 200 100 138.016 1
5 185 92 198 133 96.0233 8
5 125 194 132 115 168.619 9
5 229 37 299 135 250.865 7
5 274 16 276 135 248.034 9
5 174 127 112 178 170.562 9
5 156 230 253 97 339.229 5
5 237 76 159 104 175.747 4
5 124 74 229 91 222.735 2
5 116 185 222 -38 503.822 5
5 181 116 293 78 246.542 10
