# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -198 43 -126 -10 188.807 4
0 36 -126 -150 100 595.396 7
0 -206 -97 -472 -45 552.07 8
0 -159 5 -208 -99 239.93 6
0 -416 -15 -463 -218 426.74 4
0 -272 -71 -166 67 358.023 6
0 56 5 -82 57 304.944 7
0 32 37 -362 -271 1010.2 3
0 -205 -101 -32 -116 357.298 10
0 -66 84 -139 -28 277.38 2
0 -65 147 -45 -261 826.98 3
0 -204 -86 -262 171 536.927 8
0 -250 -42 -237 -172 271.297 1
0 -312 -177 -54 -78 562.684 10
0 -495 -67 -40 -82 920.494 4
1 -88 61 -234 41 304.727 7
1 -196 101 -200 96 22.8062 1
1 35 -77 -220 90 619.636 7
1 -235 124 -243 12 234.571 3
1 -118 239 -85 148 203.598 7
1 -150 103 -246 153 226.481 2
1 -487 129 -116 -112 894.81 9
1 -152 142 -404 317 623.609 8
1 -435 235 -214 61 572.555 10
1 -132 -168 -91 321 991.432 3
1 -219 174 -176 180 96.8332 1
1 -461 179 -79 -81 934.173 3
1 -297 -130 -249 122 523.061 4
1 -148 248 -203 89 346.488 8
1 -155 198 -473 10 748.831 6
2 56 19 13 -169 395.71 10
2 -32 -17 113 121 410.345 3
2 -31 -56 58 -71 190.51 3
2 15 -69 52 -36 109.156 9
2 -84 165 246 -32 778.659 10
2 75 -201 143 27 485.849 8
2 -121 -100 131 -296 648.498 4
2 239 -49 -24 -132 561.572 7
2 152 -99 20 -260 426.389 2
2 -4 6 -2 -156 334.025 3
2 114 -339 1 -100 538.734 10
2 157 -309 -66 -196 509.992 4
2 157 61 1 -120 487.9 2
2 -171 14 -1 -157 492.249 10
2 -17 -106 44 -3 249.416 5
3 -100 257 175 323 575.618 8
3 217 187 -236 197 916.221 9
3 68 310 51 230 173.573 5
3 160 115 67 -15 329.681 6
3 -100 -20 34 103 373.786 1
3 128 45 -91 -177 633.683 4
3 165 -43 -166 -26 672.873 7
3 -157 -85 -143 100 381.058 2
3 128 78 -10 179 352.023 1
3 170 23 -29 97 434.627 7
3 -254 52 -198 42 123.772 4
3 24 61 34 -28 189.12 3
3 0 100 -220 153 462.588 1
3 -30 -5 99 71 309.446 7
3 214 -87 -29 106 630.638 2
4 175 -136 370 -184 411.642 6
4 193 -104 451 -149 533.79 6
4 101 -80 41 -31 164.932 5
4 338 -15 139 -259 639.721 8
4 71 -144 -8 -93 198.064 7
4 265 -108 102 -378 640.774 6
4 287 -43 172 -60 242.499 7
4 82 -144 122 -28 255.406 10
4 178 -63 57 -73 252.825 4
4 195 -96 98 85 420.707 8
4 356 47 155 -378 950.268 5
4 347 -221 210 44 606.637 6
4 350 88 285 115 150.769 3
4 -51 -126 346 -89 807.441 6
4 281 -309 30 -268 518.653 5
5 219 261 155 54 443.336 8
5 278 152 406 208 289.428 5
5 286 53 351 45 140.981 5
5 394 147 200 100 409.224 4
5 222 12 235 190 366.948 1
5 102 120 34 -104 478.188 8
5 334 149 182 374 553.062 9
5 177 15 426 63 517.169 7
5 398 68 35 295 866.266 9
5 153 -108 93 90 423.783 9
5 152 26 127 219 399.225 5
5 338 134 269 103 161.288 4
5 29 -29 255 169 610.933 2
5 174 -123 145 56 372.668 5
5 206 96 202 69 64.5894 10
