# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -62 7 -241 70 389.526 4
0 -219 -66 -175 -45 107.509 7
0 -265 135 -461 -197 781.077 8
0 -202 9 -403 -156 530.1 6
0 -213 -138 1 111 666.649 4
0 -459 -126 -22 -160 886.641 6
0 -226 69 -361 127 303.864 7
0 -255 126 -316 -10 308.107 3
0 -248 -224 -407 -54 475.536 10
0 -170 -157 -199 -100 137.906 2
0 62 21 -209 -84 591.261 3
0 -160 -243 -73 -205 199.874 8
0 -238 -91 -304 -295 438.822 1
0 -115 -98 -87 -198 217.692 10
0 -33 -129 -232 -71 424.56 4
1 -337 57 -262 82 168.114 7
1 -296 261 -405 235 234.116 1
1 -364 206 -216 315 377.614 7
1 -194 -162 -40 86 593.849 3
1 -322 -20 81 139 876.464 7
1 -253 31 -273 -67 210.04 2
1 -229 -119 -423 46 519.356 9
1 -305 83 -263 98 99.1964 8
1 -286 -172 -64 300 1053.2 10
1 -183 -40 -192 -168 266.632 3
1 -315 319 -357 -71 794.51 1
1 -441 70 17 216 971.416 3
1 -216 122 -356 -139 602.355 4
1 -92 284 -186 215 243.212 8
1 -201 100 -419 265 556.805 6
2 -69 -44 17 -142 270.768 10
2 -137 -314 -85 -309 114.48 3
2 -46 123 16 14 260.799 3
2 70 -120 -134 64 559.443 9
2 -22 53 -13 -180 476.348 10
2 -3 -99 -109 -159 253.606 8
2 -86 80 -152 118 162.315 4
2 -68 102 -282 -174 708.49 7
2 -77 -59 -8 -77 152.618 2
2 -62 -40 52 -82 252.981 3
2 21 -99 -93 -36 270.5 10
2 -11 67 10 -100 346.63 4
2 48 -171 -6 161 682.726 2
2 -106 122 37 -241 790.302 10
2 -253 -237 110 -360 776.545 5
3 48 168 0 111 159.037 8
3 51 185 20 -118 619.163 9
3 -102 275 -179 85 420.02 5
3 -68 77 94 20 353.471 6
3 52 55 155 8 236.433 1
3 34 126 155 79 269.615 4
3 -15 291 -118 132 388.893 7
3 -81 96 177 -27 581.64 2
3 -10 389 115 -134 1085.46 1
3 -133 59 -274 73 293.387 7
3 -161 5 -133 -138 301.431 4
3 -32 137 248 35 606 3
3 58 -65 -92 -27 319.477 1
3 -144 -57 107 347 961.245 7
3 -44 107 -89 210 234.802 2
4 264 -100 148 90 455.224 6
4 64 -85 303 -94 488.339 6
4 176 -202 180 167 748.043 5
4 -62 -82 253 -154 656.248 8
4 429 -43 342 -272 499.939 7
4 196 9 -50 -106 553.106 6
4 218 -252 200 -35 445.491 7
4 173 -117 107 -209 236.451 10
4 131 138 171 163 104.34 4
4 256 25 249 -15 91.2158 8
4 357 -208 246 -96 325.373 5
4 149 -51 444 22 617.796 6
4 261 -36 299 -128 209.078 3
4 264 -357 416 -152 520.408 6
4 183 -80 180 -28 114.173 5
5 383 81 186 -64 499.22 8
5 150 48 304 113 344.311 5
5 193 81 299 23 251.661 5
5 214 259 439 44 632.415 4
5 -3 290 68 -92 787.084 1
5 198 112 197 100 34.0832 8
5 17 71 323 -68 682.182 9
5 148 127 216 62 198.138 7
5 131 -76 104 318 799.848 9
5 159 353 250 265 263.18 9
5 290 298 361 154 331.104 5
5 135 93 171 -66 336.049 4
5 217 -147 126 -12 335.613 2
5 379 181 273 -179 760.562 5
5 -8 293 424 135 929.974 10
