# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 393 -12 205 -1 386.643 4
0 215 -13 207 -20 31.2603 7
0 182 -7 98 -86 240.625 8
0 257 98 156 -1 292.857 6
0 241 -88 183 -71 130.88 4
0 200 0 275 55 196.011 6
0 205 -8 293 9 189.254 7
0 217 -69 244 13 182.662 3
0 327 14 309 9 47.3631 10
0 237 -18 144 -136 310.486 2
0 195 -78 204 -1 165.048 3
0 157 -152 167 22 358.574 8
0 277 -175 240 -35 299.614 1
0 252 -33 280 -97 149.714 10
0 162 60 216 -77 304.517 4
1 160 182 143 242 134.724 7
1 164 190 99 170 146.015 1
1 95 171 101 225 118.665 7
1 104 184 101 178 23.4164 3
1 239 202 190 184 114.403 7
1 100 173 86 144 74.405 2
1 35 -2 104 169 378.793 9
1 95 196 194 189 208.494 8
1 295 156 195 173 212.869 10
1 119 255 221 206 236.318 3
1 21 242 46 136 227.816 1
1 -30 82 150 155 398.479 3
1 66 167 23 79 205.888 4
1 136 346 64 191 351.813 8
1 -6 282 101 355 269.06 6
2 -21 262 89 170 296.803 10
2 44 75 -58 282 471.532 3
2 -36 129 -55 198 153.136 3
2 -109 252 -95 -4 522.765 9
2 18 119 -179 162 413.277 10
2 -44 119 -18 180 142.62 8
2 -154 162 -231 271 276.908 4
2 -31 240 -258 270 467.948 7
2 -181 204 -84 183 208.494 2
2 -91 188 -12 290 268.031 3
2 -100 182 -99 180 14.4721 10
2 -150 278 -207 320 151.605 4
2 -78 117 -90 155 89.6994 2
2 -145 266 -36 122 371.204 10
2 -293 134 -173 139 250.208 5
3 -90 -9 -207 146 398.402 8
3 -177 3 -310 -122 375.042 9
3 -143 -41 -278 -113 316 5
3 -151 -54 -212 0 172.936 6
3 -338 -100 -79 3 567.458 1
3 -206 7 -78 34 271.633 4
3 -116 124 -163 -50 370.472 7
3 -222 148 -109 -101 556.882 2
3 -200 0 -258 -150 331.646 1
3 -38 -36 -212 -2 364.581 7
3 -164 -47 -168 -161 238.14 4
3 -193 -2 -205 -12 41.241 3
3 -113 21 -125 58 87.7946 1
3 -164 -47 -292 68 354.145 7
3 -126 103 -203 13 246.888 2
4 -232 -86 -211 -59 78.4105 6
4 -257 -103 -114 -365 606.969 6
4 -116 -222 -70 -17 430.195 5
4 -7 -136 77 -177 196.944 8
4 -100 -155 31 -287 381.941 7
4 -52 -170 -182 -307 387.725 6
4 51 -151 -112 -174 339.229 7
4 -20 -300 11 -31 551.561 10
4 16 -15 -76 -188 401.883 4
4 -242 -84 10 -30 525.442 8
4 -199 -183 -107 -187 194.174 5
4 24 -51 -218 -198 576.297 6
4 -88 1 -257 -213 555.37 3
4 -15 -243 21 -94 316.575 6
4 -33 -276 -188 -175 380.005 5
5 211 -288 235 -83 422.8 8
5 4 -99 78 -89 159.345 5
5 79 -209 173 -109 284.489 5
5 101 -136 -81 -235 424.367 4
5 6 -152 140 -234 324.197 1
5 98 -186 51 -31 333.938 8
5 96 -119 192 -163 221.206 9
5 84 -113 69 -273 331.403 7
5 29 -68 108 -222 356.162 9
5 100 -174 55 -203 117.07 9
5 120 -203 -85 -185 421.577 5
5 93 -127 -48 -221 348.922 4
5 -6 -101 130 -366 605.721 2
5 10 -230 56 -122 244.776 5
5 101 -123 97 16 288.115 10
