# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -187 -99 -227 17 255.406 4
0 -215 -90 -275 -83 130.814 7
0 -222 -77 -168 25 240.825 8
0 -198 -199 -137 -95 251.139 6
0 -123 -66 -238 -153 298.402 4
0 -169 -116 -126 -165 140.384 6
0 -288 -164 -139 -66 366.679 7
0 -132 -3 -227 -12 200.851 3
0 -105 -144 -170 -234 232.036 10
0 -204 -149 -105 -120 216.32 2
0 -242 -44 -125 -10 253.68 3
0 -186 -180 -180 -118 134.579 8
0 -212 -132 -205 14 302.335 1
0 -99 -115 -177 -177 209.279 10
0 -173 -7 -148 -121 243.418 4
1 -250 103 -274 -4 229.317 7
1 -196 129 -141 100 134.354 1
1 -136 94 -142 175 172.444 7
1 -193 159 -190 36 256.073 3
1 -226 241 -247 146 204.587 7
1 -156 93 -209 69 126.362 2
1 -196 -25 -285 157 415.191 9
1 -200 108 -206 67 92.8734 8
1 -191 198 -131 -1 425.697 10
1 -257 171 -229 -10 376.306 3
1 -157 132 -185 98 98.0909 1
1 -166 132 -206 99 113.711 3
1 -155 45 -164 174 268.627 4
1 -206 9 -245 9 88 8
1 -161 106 -230 134 158.93 6
2 41 -36 -3 -181 313.058 10
2 -64 -120 -71 -116 26.1245 3
2 -4 -99 -17 -60 92.2192 3
2 -53 -54 65 -51 246.076 9
2 13 -146 -60 -185 175.529 10
2 -60 -78 27 -57 188.997 8
2 118 -146 -77 -7 488.94 4
2 97 3 54 -162 351.022 7
2 -41 -58 1 -105 136.063 2
2 127 -120 74 -118 116.075 3
2 2 -142 25 -100 105.771 10
2 -97 -78 -10 -103 191.041 4
2 72 -109 -53 -60 278.522 2
2 1 -100 -23 -105 59.0306 10
2 -52 -24 28 -100 230.69 5
3 79 188 -43 162 259.479 8
3 -2 95 -106 112 220.761 9
3 9 121 44 62 147.201 5
3 34 92 0 85 79.4262 6
3 -2 92 -9 145 116.921 1
3 49 9 -71 220 495.473 4
3 34 77 113 77 168 7
3 9 159 144 73 330.131 2
3 -25 188 -38 88 211.683 1
3 -5 23 -2 5 46.4966 7
3 28 202 27 197 20.198 4
3 -24 63 14 116 140.43 3
3 -19 203 48 189 146.894 1
3 98 56 70 203 309.286 7
3 10 132 -98 114 228.979 2
4 218 -72 183 -11 150.656 6
4 245 -174 258 -123 115.262 6
4 212 -154 254 -107 136.063 5
4 200 -101 141 -186 216.94 8
4 95 -108 238 -104 296.112 7
4 209 -56 182 -94 103.231 6
4 254 -150 99 -110 330.156 7
4 99 -134 331 -170 479.553 10
4 206 -57 172 -91 106.167 4
4 203 -104 64 -66 298.201 8
4 164 -132 196 -172 112.45 5
4 171 -135 167 -158 56.6905 6
4 167 -49 260 -74 202.603 3
4 213 -74 256 -201 278.164 6
4 201 -91 95 -168 272.031 5
5 116 101 146 45 137.059 8
5 277 141 265 209 148.101 5
5 199 127 302 130 216.087 5
5 277 50 276 8 94.0238 4
5 129 211 248 84 358.08 1
5 241 74 346 78 220.152 8
5 230 220 144 19 447.25 9
5 200 91 308 57 236.451 7
5 215 66 202 218 315.11 9
5 224 4 135 135 326.746 9
5 199 149 187 140 40 5
5 106 31 152 57 115.679 4
5 312 130 239 104 164.984 2
5 231 106 288 71 143.776 5
5 194 -1 180 237 486.823 10
