# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 215 95 134 -111 452.705 4
0 182 50 249 -26 212.633 7
0 140 -56 246 82 358.023 8
0 198 -2 88 71 274.038 6
0 194 12 124 -25 168.354 4
0 190 -56 235 23 191.835 6
0 207 137 220 9 267.317 7
0 101 -98 190 7 285.289 3
0 151 -28 199 117 315.477 10
0 308 5 208 -30 221.896 2
0 173 -102 167 -83 49.8497 3
0 172 9 327 18 320.522 8
0 277 6 149 -70 307.725 1
0 334 -53 255 -14 186.204 10
0 202 2 251 48 144.417 4
1 152 285 73 180 272.8 7
1 50 89 104 255 359.125 1
1 140 192 153 165 69.9333 7
1 129 135 143 277 295.377 3
1 16 126 68 264 304.944 7
1 213 99 147 211 270 2
1 18 181 110 182 194.011 9
1 33 115 59 132 72.1289 8
1 54 129 133 101 177.631 10
1 154 115 103 171 161.486 3
1 107 181 62 183 100.089 1
1 62 301 101 227 177.296 3
1 237 157 45 246 433.249 4
1 228 125 93 173 296.559 8
1 134 227 -35 133 396.766 6
2 -161 110 -4 138 328.955 10
2 -185 106 -40 155 316.111 3
2 -57 273 -91 164 238.359 3
2 -106 193 -86 178 60 9
2 -42 156 -10 124 100.51 10
2 -71 239 -152 204 186.477 8
2 -21 120 -65 276 334.173 4
2 -83 198 -147 142 180.082 7
2 -159 216 -2 167 338.938 2
2 -68 97 -56 114 51.6173 3
2 -107 141 -89 303 335.994 10
2 -178 192 12 132 408.497 4
2 -185 119 -111 203 233.893 2
2 -34 120 -73 134 92.8734 10
2 -98 162 -97 135 64.037 5
3 -181 55 -152 54 68.0345 8
3 -243 24 -224 -53 168.619 9
3 -272 -123 -182 -4 308.402 5
3 -335 -57 -200 1 303.864 6
3 -136 -68 -265 98 430.462 1
3 -163 -99 -132 -52 122.606 4
3 -85 89 -214 -1 324.585 7
3 -188 1 -193 -1 20.7703 2
3 -213 7 -162 -64 184.837 1
3 -334 -29 -237 -24 204.258 7
3 -280 -94 -62 -6 480.183 4
3 -261 -85 -111 109 500.453 3
3 -203 -59 -201 0 128.068 1
3 -270 58 -229 -22 189.789 7
3 -105 -18 -271 38 360.383 2
4 -160 -159 -23 -53 356.439 6
4 -40 -161 -113 -216 192.8 6
4 -180 -72 -171 -207 280.599 5
4 -75 -176 -180 -217 235.442 8
4 -76 -223 -48 -34 392.126 7
4 -88 -183 17 -89 291.858 6
4 -101 -174 -164 -218 163.688 7
4 -187 -67 6 -182 459.328 10
4 25 -118 5 -234 245.423 4
4 -60 -233 -81 -184 116.621 8
4 -182 -158 -37 -101 321.602 5
4 -83 -160 -22 -101 179.729 6
4 -159 -282 -194 -108 364.97 3
4 -155 -241 -63 -297 225.407 6
4 -138 -259 -35 -244 218.173 5
5 148 -247 142 -155 194.391 8
5 3 -242 113 -202 244.094 5
5 135 -81 184 -280 419.888 5
5 126 -144 170 -220 185.636 4
5 -1 -202 81 -95 279.615 1
5 209 -150 167 -214 163.101 8
5 25 -281 166 -104 462.593 9
5 99 -177 -16 -164 241.465 7
5 124 -272 205 -215 208.091 9
5 45 -288 33 -133 320.928 9
5 81 -289 70 -182 225.128 5
5 77 -160 9 -206 174.195 4
5 100 -173 125 -156 70.4649 2
5 149 -172 211 -124 166.818 5
5 118 -211 67 -299 213.421 10
