# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -345 -16 -198 -99 347.627 4
0 -163 -127 -153 -81 104.149 7
0 -103 -202 -261 0 522.905 8
0 -155 86 -275 -22 332.887 6
0 -196 -100 -36 -80 332.49 4
0 -162 -84 -164 87 352.023 6
0 -287 -153 -143 -170 300 7
0 -125 -41 -137 -16 65.4617 3
0 -55 -8 -122 -218 450.858 10
0 -156 -175 -312 56 567.484 2
0 -39 -146 -138 -30 315.005 3
0 -185 -191 -185 90 572 8
0 -145 -64 -87 -173 256.941 1
0 -153 -232 -198 -92 304.109 10
0 -257 14 -54 -79 456.578 4
1 -91 32 -92 -9 92.0244 7
1 -195 211 -195 85 262 1
1 -116 -15 -104 59 159.933 7
1 -185 149 -170 -29 367.262 3
1 -127 140 -186 89 165.974 7
1 -143 211 -272 -38 570.864 2
1 -315 60 -171 47 299.171 9
1 -206 -21 -205 122 296.007 8
1 -125 -30 -203 202 499.522 10
1 -127 160 -308 152 372.353 3
1 -217 282 -305 173 290.179 1
1 -268 -46 -210 184 484.401 3
1 -227 121 -219 45 162.84 4
1 -196 62 -137 126 184.092 8
1 -154 -10 -156 106 242.034 6
2 12 -106 -66 12 292.899 10
2 -177 -68 -159 -61 48.6264 3
2 11 -174 -105 -108 276.923 3
2 8 -94 33 89 379.4 9
2 -11 66 68 -85 350.834 10
2 125 -134 80 -139 100.554 8
2 104 -140 -47 -83 332.8 4
2 -91 -147 -5 -49 270.768 7
2 64 -57 151 -164 285.812 2
2 8 -106 11 -100 23.4164 3
2 -109 16 87 -259 685.399 10
2 -57 -104 -64 -120 44.9285 4
2 0 -100 132 -97 274.068 2
2 -39 6 93 59 294.486 10
2 57 64 -1 -120 395.85 5
3 126 59 -5 -82 394.926 8
3 -57 14 2 127 264.951 9
3 -54 278 92 -19 671.891 5
3 -111 11 22 260 574.588 6
3 159 40 65 198 377.696 1
3 39 122 11 154 95.0412 4
3 115 21 -123 82 501.386 7
3 -21 120 -103 127 174.596 2
3 -119 17 38 47 329.681 1
3 -8 113 5 110 36.6833 7
3 -22 100 -31 210 230.735 4
3 -174 109 -95 -3 284.117 3
3 15 -14 159 142 434.603 1
3 6 87 -3 124 86.1577 7
3 26 -92 -23 80 367.687 2
4 31 -19 236 -213 574.486 6
4 241 -19 203 -160 302.062 6
4 261 -63 98 -144 374.033 5
4 28 -80 179 -67 313.117 8
4 171 -20 263 -174 368.776 7
4 232 27 290 -153 388.227 6
4 175 -26 198 -97 159.265 7
4 66 -191 178 -79 326.784 10
4 215 -51 218 -292 492.037 4
4 271 -15 200 -100 231.504 8
4 129 -119 287 63 492.029 5
4 272 -191 202 -114 218.125 6
4 265 -278 179 -84 434.415 3
4 170 -23 97 -109 235.61 6
4 210 -102 169 -124 103.059 5
5 46 131 267 82 462.734 8
5 108 141 88 109 85.4718 5
5 134 76 188 105 132.589 5
5 218 236 182 14 459.8 4
5 164 74 200 16 146.528 1
5 264 61 359 7 228.55 8
5 182 214 188 -85 608.12 9
5 228 -5 184 92 223.026 7
5 368 150 316 244 224.849 9
5 140 127 161 151 73.7809 9
5 85 254 135 -34 594.616 5
5 156 -61 100 233 608.572 4
5 206 136 208 149 36.3059 2
5 231 118 293 -21 314.401 5
5 275 266 292 50 443.336 10
