# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -315 -102 -236 -69 181.231 4
0 -282 -198 -297 -182 53.8634 7
0 -201 -94 -123 -76 170.1 8
0 -175 -47 -100 8 196.011 6
0 -172 -243 -200 -100 301.431 4
0 -245 -51 -211 -131 183.851 6
0 -106 -159 -189 -83 235.078 7
0 -84 -70 -199 -12 267.597 3
0 -196 -100 -289 -121 200.683 10
0 -227 -61 -119 -128 264.189 2
0 -147 -33 -194 -110 190.422 3
0 -207 -111 -172 -100 83.3757 8
0 -297 12 -262 -107 258.081 1
0 -210 -92 -312 -138 233.786 10
0 -168 20 -286 -138 404.401 4
1 -202 99 -217 57 99.1964 7
1 -258 213 -250 67 302.438 1
1 -268 118 -128 100 292.305 7
1 -156 40 -136 -2 103.038 3
1 -162 129 -246 57 231.269 7
1 -158 68 -265 120 247.933 2
1 -181 166 -184 128 86.2365 9
1 -186 53 -257 53 152 8
1 -219 187 -311 1 425.018 10
1 -169 52 -134 -22 173.719 3
1 -117 22 -217 65 227.706 1
1 -200 100 -113 141 202.354 3
1 -305 140 -242 237 241.327 4
1 -167 75 -223 151 198.807 8
1 -191 -48 -229 8 145.351 6
2 -22 -182 21 -103 189.889 10
2 -7 -101 15 -89 60.1199 3
2 67 -120 -4 -96 159.893 3
2 -19 -8 27 -211 426.293 9
2 10 -78 15 -125 104.53 10
2 -21 -63 22 -43 104.847 8
2 -18 -65 36 -122 167.035 4
2 56 -159 0 -142 127.047 7
2 -44 -55 -73 -86 94.8999 2
2 38 -67 92 -15 159.933 3
2 -55 -116 -37 -86 79.9714 10
2 61 -32 -1 -35 134.145 4
2 -44 -129 0 -100 115.395 2
2 -100 -120 74 -207 399.076 10
2 -81 -168 -29 -48 271.565 5
3 -1 98 19 1 208.081 8
3 -6 -7 93 69 259.616 9
3 29 89 38 153 139.259 5
3 -112 15 -50 178 358.786 6
3 101 97 73 143 117.703 1
3 44 154 -26 146 150.911 4
3 -7 14 39 146 289.571 7
3 -4 115 -101 55 238.114 2
3 -44 236 20 133 252.528 1
3 -87 98 -5 98 174 7
3 100 58 86 69 45.609 4
3 -62 43 5 112 202.354 3
3 -34 117 -132 141 211.792 1
3 9 101 9 90 32 7
3 -76 183 130 145 428.951 2
4 111 -97 71 -55 126 6
4 165 -230 220 -214 124.56 6
4 162 -103 260 -141 220.219 5
4 220 -115 187 -69 123.225 8
4 155 -123 265 -113 230.907 7
4 196 -100 294 -172 253.212 6
4 201 -100 77 -51 276.661 7
4 212 -98 239 -18 178.867 10
4 328 -170 218 -92 279.696 4
4 157 -39 217 -32 130.814 8
4 317 -126 234 -237 287.2 5
4 277 -49 93 -145 425.076 6
4 159 -137 225 -94 167.544 3
4 202 -91 123 -76 170.823 6
4 228 -121 246 -131 51.1825 5
5 111 1 136 77 170.012 8
5 235 95 199 109 87.2528 5
5 135 229 207 91 321.307 5
5 148 95 203 94 120.018 4
5 208 88 180 40 121.14 1
5 189 148 227 66 190.754 8
5 194 84 205 178 199.283 9
5 223 89 174 94 108.509 7
5 137 29 198 132 249.416 9
5 228 32 191 115 191.747 9
5 227 92 165 112 140.292 5
5 120 -6 183 -34 147.884 4
5 229 91 297 107 149.714 2
5 164 130 198 86 121.212 5
5 219 -20 295 38 201.207 10
