# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -330 -43 -110 0 458.326 4
0 -278 -178 -129 -221 320.161 7
0 -148 -107 -186 -73 111.98 8
0 -73 -162 -168 -37 324.006 6
0 -216 -6 -337 -78 291.603 4
0 -240 -36 -162 -116 233.464 6
0 -199 -89 -334 -54 288.927 7
0 -101 -61 -251 -27 317.61 3
0 -213 -61 -111 -188 335.779 10
0 -210 -9 -201 -105 202.842 2
0 -261 -63 -188 -80 159.907 3
0 -77 -110 -307 -38 492.012 8
0 -68 -77 -214 -204 397.014 1
0 -189 22 -168 36 60.4777 10
0 -229 -123 -230 -234 232.009 4
1 -206 117 -199 98 50.4969 7
1 -143 21 -260 225 480.34 1
1 -165 -19 -201 199 451.905 7
1 -151 218 -293 109 368.022 3
1 -205 79 -197 100 54.9444 7
1 -116 -13 -203 71 251.868 2
1 -196 88 -226 105 78.9638 9
1 -200 97 -223 118 72.2896 8
1 -70 159 -91 17 297.089 10
1 -199 99 -220 42 131.491 3
1 -166 29 -207 84 147.201 1
1 -182 65 -168 83 55.607 3
1 -212 153 -154 203 163.154 4
1 -167 -40 -271 90 342.962 8
1 -222 -10 -282 158 366.786 6
2 -25 -100 72 -217 313.961 10
2 -47 -185 -19 -117 157.078 3
2 -60 -193 80 -126 320.413 3
2 77 -152 9 -86 199.526 9
2 74 -198 48 -37 336.172 10
2 -7 -92 -10 -146 118.167 8
2 -61 -4 0 -82 208.04 4
2 7 -122 -95 -130 214.626 7
2 -4 -99 69 -57 178.44 2
2 -109 -126 12 20 389.247 3
2 -57 -121 -18 -148 104.868 10
2 44 -226 3 -117 242.912 4
2 9 -71 -10 -100 79.3397 2
2 41 -93 100 -138 158.405 10
2 -130 -98 55 -231 465.693 5
3 3 108 62 -13 279.236 8
3 71 73 14 115 151.605 9
3 21 119 -138 102 329.812 5
3 -79 175 33 65 323.968 6
3 -41 64 2 108 133.045 1
3 -116 21 50 79 361.682 4
3 -91 132 -39 94 138.81 7
3 2 47 -85 183 332.893 2
3 42 133 -2 104 115.395 1
3 -3 104 -72 147 172.604 7
3 118 109 -92 82 433.457 4
3 89 143 -74 97 348.733 3
3 24 184 14 203 52.9418 1
3 -27 228 39 100 298.028 7
3 -27 90 4 79 75.7875 2
4 100 -20 244 -61 309.446 6
4 94 -10 113 -24 57.2017 6
4 155 -97 283 -145 283.408 5
4 196 -101 212 -49 118.812 8
4 178 -129 235 -165 144.833 7
4 275 -149 200 -93 197.2 6
4 211 -97 213 -188 192.044 7
4 241 -109 238 -68 92.2192 10
4 276 -196 226 34 480.744 4
4 195 -67 193 -190 256.033 8
4 188 -181 174 -121 133.223 5
4 133 -52 177 -161 245.091 6
4 238 -149 166 1 342.77 3
4 200 -32 57 -75 308.65 6
4 245 -101 182 -99 136.063 5
5 347 119 170 125 364.203 8
5 204 128 270 215 228.403 5
5 175 66 234 230 358.58 5
5 288 142 247 87 147.201 4
5 121 87 124 111 58.3735 1
5 297 197 125 41 474.414 8
5 197 109 200 67 94.214 9
5 230 -39 135 64 290.243 7
5 173 153 163 129 62 9
5 144 29 193 98 179.257 9
5 322 160 194 72 320.664 5
5 202 24 259 213 404.816 4
5 320 172 220 97 260 2
5 219 108 319 137 218.24 5
5 278 4 133 66 325.398 10
