# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -189 -77 -311 -148 292.312 4
0 -261 -173 -181 -42 316.992 7
0 -191 -190 -199 -102 186.726 8
0 -173 -111 -122 -215 241.664 6
0 -268 -13 -190 -108 255.837 4
0 -138 -234 -173 -126 237.059 6
0 -237 -101 -209 31 279.874 7
0 -176 -163 -139 -89 175.469 3
0 -188 -34 -177 -112 167.544 10
0 -207 -102 -227 -100 50.1995 2
0 -213 -68 -147 -117 174.402 3
0 -230 -109 -189 -78 112.801 8
0 -324 -109 -191 -68 288.352 1
0 -275 -25 -105 -8 351.696 10
0 -147 35 -314 -40 376.137 4
1 -150 208 -236 -10 478.7 7
1 -216 101 -99 -3 323.081 1
1 -100 104 -116 89 53.8634 7
1 -137 101 -111 128 84.9667 3
1 -198 32 -200 62 70.1332 7
1 -108 129 -181 103 164.984 2
1 -307 178 -155 67 386.431 9
1 -161 104 -279 133 253.023 8
1 -82 131 -200 100 254.008 10
1 -186 72 -144 -9 192.483 3
1 -64 98 -332 79 547.345 1
1 -212 94 -199 100 38.6356 3
1 -195 126 -99 92 213.686 4
1 -214 -1 -205 12 41.6228 8
1 -280 118 -253 191 165.666 6
2 56 -50 -82 -160 362.953 10
2 48 19 -106 -193 534.061 3
2 18 -61 13 -62 20.198 3
2 19 -60 0 -65 49.2938 9
2 101 -66 -47 -234 457.786 10
2 1 -108 56 -111 120.164 8
2 -129 -137 32 -21 406.873 4
2 -129 -75 -34 -105 209.249 7
2 45 -124 63 -83 99.5545 2
2 -21 -125 0 -100 75.2993 3
2 -58 -72 6 -191 280.237 10
2 41 -25 -46 -66 202.354 4
2 93 -185 -13 -68 325.753 2
2 -126 -138 29 -131 320.316 10
2 -10 -21 -27 -8 52.8019 5
3 13 33 -6 101 151.209 8
3 -63 27 47 221 456.031 9
3 58 93 12 87 102.779 5
3 -91 38 2 92 225.081 6
3 -15 128 52 74 182.105 1
3 31 92 14 222 272.214 4
3 85 128 80 208 170.312 7
3 85 127 29 154 134.338 2
3 -100 146 -19 96 200.379 1
3 -40 241 24 194 168.808 7
3 2 159 -30 165 75.1153 4
3 -19 94 7 74 75.6049 3
3 -53 39 102 195 449.823 1
3 -112 94 5 136 258.62 7
3 -126 110 115 100 492.415 2
4 145 -138 187 -164 108.793 6
4 214 6 200 -100 223.841 6
4 235 16 158 -69 239.382 5
4 160 -96 226 -233 314.138 8
4 213 -119 157 8 287.597 7
4 242 -73 146 -196 322.058 6
4 207 -132 285 -128 166.205 7
4 117 -47 281 -125 373.208 10
4 259 -160 211 -144 111.193 4
4 196 -145 207 -106 91.0432 8
4 190 -88 283 -175 264.7 5
4 274 -56 147 -62 264.283 6
4 156 -199 86 -182 154.069 3
4 257 -21 273 -224 417.259 6
4 215 -132 132 -138 176.433 5
5 95 112 117 147 92.6801 8
5 233 45 325 85 210.639 5
5 275 168 203 97 212.237 5
5 211 40 199 100 132.376 4
5 211 136 180 78 141.529 1
5 107 198 170 48 335.386 8
5 223 97 223 233 282 9
5 266 177 203 128 169.625 7
5 200 100 117 122 181.732 9
5 129 176 179 126 151.421 9
5 188 92 321 60 283.591 5
5 197 117 204 100 46.7696 4
5 90 97 98 175 166.818 2
5 257 61 200 116 168.417 5
5 167 89 190 169 176.481 10
