# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -172 -181 -268 -280 285.804 4
0 -149 18 -58 -145 383.363 7
0 -181 -94 -119 -209 271.297 8
0 -67 -194 -148 -214 176.865 6
0 -327 -23 -358 -4 82.7186 4
0 -113 -155 -227 -205 258.966 6
0 -184 -157 -201 -56 214.841 7
0 -205 -153 -131 -119 172.874 3
0 -243 -123 -238 -109 39.7321 10
0 -202 -107 -284 -94 176.048 2
0 -192 1 -280 -68 233.652 3
0 -258 -116 -179 -258 334.992 8
0 -313 2 -200 -100 314.454 1
0 -224 -69 -95 -165 331.602 10
0 -102 -159 -242 -115 303.503 4
1 -210 124 -236 -49 359.886 7
1 -174 95 -219 67 116 1
1 -240 93 -102 71 289.485 7
1 -132 17 -218 72 214.167 3
1 -181 87 -65 198 331.104 7
1 -193 133 -279 110 188.045 2
1 -330 95 -163 108 345.01 9
1 -162 116 -292 -2 361.135 8
1 -265 -28 -197 262 605.732 10
1 -213 100 -161 100 114 3
1 -202 102 -131 88 154.734 1
1 -190 136 -221 61 172.308 3
1 -150 260 -350 -19 696.56 4
1 -151 255 -217 153 252.981 8
1 -313 20 -217 42 206.977 6
2 -20 -136 102 -78 280.17 10
2 -24 -90 -116 -260 396.595 3
2 1 -72 -116 -218 384.192 3
2 0 -102 -107 -132 232.252 9
2 -38 -5 -67 -18 73.561 10
2 114 -20 -69 -10 376.546 8
2 -106 -133 11 -80 266.889 4
2 0 -144 -141 -199 312.695 7
2 58 20 -182 -45 507.293 2
2 -98 -73 -99 11 178.012 3
2 49 -77 -43 -49 202.333 10
2 110 -245 62 -146 230.045 4
2 -119 40 -145 -156 405.434 2
2 5 -238 -42 -279 134.74 10
2 57 73 -12 -182 538.341 5
3 -60 38 108 93 363.548 8
3 62 117 -14 101 165.332 9
3 -190 140 -9 104 379.091 5
3 6 84 -27 87 76.2722 6
3 -6 166 -72 -1 369.138 1
3 -23 120 -29 -26 302.246 4
3 4 -82 -87 -10 242.078 7
3 -84 121 -139 98 129.231 2
3 92 129 -163 92 525.341 1
3 -15 130 -3 137 37.7849 7
3 144 35 61 -1 190.942 4
3 -24 57 -123 214 381.214 3
3 29 83 39 178 201.05 1
3 -138 -20 -28 -70 251.661 7
3 116 81 -109 148 479.527 2
4 184 47 360 -113 485.714 6
4 193 -89 216 -107 68.4123 6
4 301 16 202 -99 313.486 5
4 63 -107 232 -282 496.563 8
4 179 -194 246 -79 276.188 7
4 193 -219 363 -108 416.059 6
4 176 -62 211 -294 479.25 7
4 237 -29 215 -120 197.243 10
4 73 -200 218 -295 356.699 4
4 261 -78 200 -6 198.733 8
4 324 -142 335 -159 50.4969 5
4 330 -53 94 -70 483.223 6
4 235 -88 72 -44 347.668 3
4 181 -96 241 -230 303.639 6
4 74 50 140 -53 254.663 5
5 227 207 236 228 55.6946 8
5 81 108 82 -10 246.008 5
5 151 223 175 83 294.085 5
5 202 129 192 117 41.241 4
5 192 -82 163 179 535.212 1
5 318 208 194 102 336.264 8
5 269 150 147 51 324.229 9
5 154 173 395 101 513.051 7
5 314 228 141 141 397.288 9
5 73 -40 229 213 604.458 9
5 231 184 149 90 259.479 5
5 165 9 352 -2 384.647 4
5 398 91 73 -27 701.517 2
5 225 71 122 167 291.603 5
5 215 96 212 298 414.045 10
