# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 372 38 181 -15 406.434 4
0 262 -40 278 -52 50 7
0 197 43 246 10 128.152 8
0 252 257 361 176 281.603 6
0 -28 109 297 69 664.905 4
0 105 -26 489 -45 778.94 6
0 209 3 414 -181 560.93 7
0 187 178 256 -110 602.301 3
0 261 -129 152 178 661.552 10
0 303 -277 -11 181 1120.6 2
0 207 136 157 112 120.923 3
0 298 154 169 -16 436.807 8
0 199 -27 326 202 533.717 1
0 133 -82 299 219 697.479 10
0 228 -55 17 -55 432 4
1 100 173 -34 414 561.496 7
1 167 160 -40 -1 534.481 1
1 48 276 184 201 320.619 7
1 91 98 244 427 735.672 3
1 164 205 165 451 502.004 7
1 155 165 368 256 473.249 2
1 18 112 82 170 182.743 9
1 102 174 -83 347 516.573 8
1 179 393 119 176 460.284 10
1 28 71 -94 377 668.847 3
1 86 195 136 87 248.025 1
1 100 174 178 140 180.176 3
1 184 38 183 263 460.004 4
1 -17 274 114 -50 708.962 8
1 218 170 40 19 476.84 6
2 -131 13 -105 194 375.716 10
2 -53 465 -271 238 639.454 3
2 132 90 2 126 279.785 3
2 126 235 -118 178 511.139 9
2 -58 164 -294 -7 592.879 10
2 -375 106 159 258 1120.42 8
2 -170 50 -37 36 277.47 4
2 -160 242 -69 414 399.179 7
2 -145 455 104 22 1008.98 2
2 -233 186 -113 121 282.947 3
2 -380 170 -15 234 751.137 10
2 47 -67 99 243 638.662 4
2 -74 138 -105 169 97.6812 2
2 -108 149 -89 88 137.781 10
2 84 239 -191 452 705.684 5
3 -212 52 -249 -182 483.814 8
3 -279 -21 -152 -3 266.538 9
3 -253 109 -315 201 231.883 5
3 -318 -126 -123 -9 464.814 6
3 -134 240 -225 -62 640.825 1
3 -193 85 -225 -234 651.202 4
3 -151 -78 -190 23 226.536 7
3 -206 73 -407 207 493.144 2
3 -260 -179 24 -38 644.151 1
3 -50 44 -381 -110 740.142 7
3 -16 -152 -437 -8 899.892 4
3 10 59 -270 90 573.422 3
3 -116 61 -462 -53 738.593 1
3 -88 42 -100 8 82.111 7
3 -112 130 -116 99 72.514 2
4 60 40 -43 -227 582.357 6
4 -157 -163 -173 -196 83.3485 6
4 2 7 -34 -139 310.746 5
4 -70 -326 -23 -17 635.108 8
4 -268 -46 -174 -178 334.099 7
4 -136 -377 117 -183 647.636 6
4 25 -326 -118 -67 601.709 7
4 48 -299 -244 -99 717.853 10
4 -137 -259 -176 -245 92.8734 4
4 -377 -133 2 -447 994.352 8
4 -195 -119 -98 -173 232.036 5
4 -7 -310 -10 -121 388.048 6
4 10 -360 -85 -75 610.833 3
4 -142 -254 43 -122 464.528 6
4 -112 -135 -72 -153 97.7269 5
5 185 -213 148 -371 334.549 8
5 33 -371 -155 -195 525.053 5
5 19 -345 179 -441 383.181 5
5 -79 28 97 -173 544.329 4
5 54 -63 108 -189 284.168 1
5 167 -187 121 -102 203.298 8
5 -42 -128 253 -53 618.769 9
5 106 -141 102 -133 27.8885 7
5 272 -137 196 -235 258.032 9
5 60 -100 288 -332 660.563 9
5 -85 51 -159 -110 364.384 5
5 -136 -219 145 -198 573.567 4
5 38 -201 350 -319 677.137 2
5 180 -172 129 -145 125.412 5
5 114 -154 -19 -125 282.25 10
