# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -179 86 -134 -266 719.73 4
0 -337 10 -309 -16 86.4199 7
0 -339 -59 -157 19 406.02 8
0 -224 -36 -55 -192 469.987 6
0 -88 -90 -173 -102 181.686 4
0 -350 -2 -161 -56 403.126 6
0 -201 -90 -202 -96 22.1655 7
0 -224 86 -179 -120 431.716 3
0 -376 -9 -148 -150 546.153 10
0 -289 26 -236 -31 165.666 2
0 -151 -282 -25 -82 482.762 3
0 -113 -128 -49 -204 208.716 8
0 -216 56 -94 -126 448.215 1
0 -347 -102 -216 -71 279.236 10
0 -221 -147 -200 -105 103.915 4
1 -46 184 -249 133 428.617 7
1 -256 143 -200 100 151.209 1
1 -327 105 -266 95 133.628 7
1 -156 8 -214 94 217.461 3
1 -81 152 -235 85 345.887 7
1 -192 82 -187 127 100.554 2
1 -266 278 -202 274 138.25 9
1 -333 121 -214 159 259.84 8
1 -333 -19 -302 -33 78.0294 10
1 -316 100 -222 199 283.035 3
1 -340 -27 -194 65 355.138 1
1 -96 252 -50 115 299.033 3
1 -326 252 -370 15 492.1 4
1 -255 11 -389 79 310.533 8
1 -308 135 -278 12 263.211 6
2 -188 -163 94 -68 605.144 10
2 39 12 -6 -102 255.12 3
2 -140 -94 125 -64 543.385 3
2 -39 -150 -20 -95 126.379 9
2 -136 -110 -14 -73 264.975 10
2 36 -226 -30 -91 310.54 8
2 24 -24 -117 -164 407.397 4
2 -72 -201 -20 -146 161.38 7
2 177 -71 44 -127 298.617 2
2 -15 -211 43 -51 350.376 3
2 -88 -265 9 -53 476.275 10
2 145 10 144 -130 290.007 4
2 3 77 -9 6 154.014 2
2 27 -210 93 57 560.073 10
2 -42 35 14 -150 396.58 5
3 -19 28 -48 -29 137.906 8
3 -30 34 13 87 146.499 9
3 -95 -42 -29 -53 143.821 5
3 -36 50 -4 78 95.0412 6
3 -142 160 96 62 524.774 1
3 127 126 -37 134 338.39 4
3 60 103 -70 152 287.856 7
3 5 134 -104 -51 439.446 2
3 27 287 -34 -1 598.778 1
3 80 79 -81 -25 393.338 7
3 -55 133 59 68 272.458 4
3 -21 106 -64 -22 280.059 3
3 -117 109 107 264 554.797 1
3 47 83 -41 53 195.946 7
3 112 83 -124 228 563.971 2
4 172 -92 234 -280 405.919 6
4 216 -100 121 -93 200.515 6
4 193 36 273 -87 303.455 5
4 257 -120 262 -260 290.179 8
4 209 -97 200 -101 29.6977 7
4 191 -253 218 -115 291.233 6
4 289 -60 170 -166 328.729 7
4 331 -57 394 -134 208.977 10
4 217 -111 355 -219 360.474 4
4 120 -104 221 -128 217.625 8
4 209 -57 239 -224 349.346 5
4 274 7 301 51 113.247 6
4 254 91 240 -142 476.84 3
4 155 -138 222 -11 297.179 6
4 377 -65 244 -106 288.352 5
5 46 196 72 237 107.098 8
5 150 130 228 174 189.109 5
5 168 166 320 106 336.827 5
5 113 31 366 14 517.141 4
5 226 89 187 190 226.536 1
5 176 107 255 42 214.607 8
5 359 106 338 54 122.161 9
5 64 189 81 -50 489.208 7
5 308 -15 221 112 317.883 9
5 147 85 247 29 239.225 9
5 274 -47 110 159 536.619 5
5 201 95 255 12 208.04 4
5 239 100 187 92 115.224 2
5 200 -44 245 62 240.313 5
5 200 110 191 89 55.6946 10
