# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 65 35 252 -169 563.48 4
0 202 -118 73 -67 287.431 7
0 258 -121 227 54 365.449 8
0 163 -7 310 -17 304.679 6
0 269 36 303 110 172.874 4
0 54 110 268 70 445.412 6
0 143 -101 171 0 219.619 7
0 297 169 343 92 189.388 3
0 217 -33 267 22 158.661 10
0 260 -50 153 71 333.048 2
0 95 -101 275 -56 381.079 3
0 174 -30 181 -49 50.4969 8
0 212 20 49 101 374.033 1
0 200 0 281 153 356.237 10
0 223 -5 255 -42 107.837 4
1 74 -1 137 130 300.723 7
1 138 235 110 82 321.082 1
1 243 138 146 173 216.243 7
1 101 182 -37 84 348.514 3
1 -64 126 23 285 372.491 7
1 21 335 73 191 316.203 2
1 100 173 22 54 294.57 9
1 212 293 9 231 434.514 8
1 -13 130 245 94 530.999 10
1 247 257 87 36 555.678 3
1 161 132 164 13 248.076 1
1 140 159 175 186 98.4081 3
1 59 193 150 235 210.449 4
1 26 170 210 301 461.739 8
1 272 184 95 99 402.703 6
2 -198 15 -264 147 305.161 10
2 96 172 -101 177 404.127 3
2 -164 319 -92 278 175.711 3
2 -95 175 31 58 353.89 9
2 -49 143 -83 89 137.624 10
2 -97 173 -70 120 128.962 8
2 -70 314 -45 196 251.238 4
2 -104 174 -65 87 200.683 7
2 -95 177 -110 123 122.089 2
2 -294 151 -277 88 140.507 3
2 -63 0 -166 188 438.733 10
2 -168 188 -167 179 28.1108 4
2 -68 115 -128 230 269.422 2
2 -257 188 -187 234 177.523 10
2 95 186 -111 158 425.788 5
3 -162 -128 -24 -80 302.219 8
3 -236 95 -270 74 89.925 9
3 -195 -18 -321 -146 369.221 5
3 -169 -20 -153 36 126.482 6
3 -102 40 -193 -69 293.986 1
3 -86 -27 -228 1 299.468 4
3 -274 -73 -105 -127 364.835 7
3 -275 -26 -31 -18 498.262 2
3 -198 -93 -246 -54 133.693 1
3 -128 -72 -253 -5 293.648 7
3 -193 39 -253 134 234.722 4
3 -39 28 -243 34 418.176 3
3 -205 18 -267 65 165.602 1
3 -200 1 -247 93 216.62 7
3 -66 16 -194 -99 354.145 2
4 -145 -163 -124 -252 192.888 6
4 55 -232 -157 -33 591.532 6
4 -34 -238 -130 -182 232.279 5
4 -248 -192 67 -177 640.714 8
4 -100 -244 -58 -129 254.859 7
4 -107 -172 -150 -252 191.648 6
4 -126 -271 -145 -99 356.092 7
4 -86 -182 -194 -216 236.451 10
4 -39 -316 -137 -196 319.864 4
4 -5 -113 -125 -201 307.617 8
4 -124 -258 79 -229 420.122 5
4 -123 -115 -112 -222 225.128 6
4 -62 -109 -73 -189 171.505 3
4 -141 16 -104 -173 395.175 6
4 -41 -335 -98 -193 316.026 5
5 -37 -158 12 -8 325.601 8
5 110 -196 149 -288 209.85 5
5 198 -121 -19 -34 477.581 5
5 10 -231 -2 -168 138.265 4
5 98 -176 -76 -244 383.631 1
5 211 -270 37 -105 489.587 8
5 62 -163 112 -85 195.3 9
5 130 -68 102 -177 235.078 7
5 26 -196 132 -211 224.112 9
5 286 -207 143 -207 296 9
5 207 -139 133 -215 222.151 5
5 140 -37 103 -126 202.769 4
5 63 -212 40 -347 283.891 2
5 271 -166 144 -127 275.707 5
5 109 -138 209 -265 333.289 10
