# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 287 3 58 110 515.529 4
0 120 112 268 -76 488.531 7
0 110 -159 205 65 496.625 8
0 146 -142 207 20 356.208 6
0 225 85 50 5 394.838 4
0 128 -152 200 12 368.218 6
0 298 -73 169 -102 274.439 7
0 271 -2 63 137 510.34 3
0 323 -33 137 50 417.357 10
0 227 -20 237 1 56.5188 2
0 145 181 325 154 374.027 3
0 296 -112 219 -11 264.008 8
0 89 -129 366 32 650.781 1
0 196 -15 144 66 202.51 10
0 164 -93 293 103 479.285 4
1 185 156 14 160 352.094 7
1 47 293 117 192 255.772 1
1 69 339 80 160 368.675 7
1 4 164 135 352 468.279 3
1 36 135 101 172 159.586 7
1 112 144 105 133 36.0768 2
1 75 188 150 219 172.308 9
1 99 369 96 171 406.045 8
1 7 311 142 12 666.128 10
1 28 86 105 176 246.888 3
1 204 155 28 358 547.345 1
1 48 34 98 120 208.957 3
1 172 310 129 169 304.822 4
1 207 120 166 239 261.73 8
1 122 155 -15 334 460.821 6
2 -102 213 -144 113 226.924 10
2 -122 89 -19 193 302.746 3
2 -70 55 -127 226 370.5 3
2 -111 144 -154 186 130.216 9
2 0 162 76 113 190.854 10
2 -64 156 4 168 148.101 8
2 -31 52 -83 34 120.055 4
2 -49 175 -130 309 323.158 7
2 -71 277 -181 345 268.643 2
2 -169 149 17 299 487.895 3
2 -25 342 -199 159 515.035 10
2 58 136 -88 231 358.373 4
2 33 139 -75 358 498.365 2
2 -118 175 -140 170 55.1221 10
2 -87 83 -131 103 106.664 5
3 -193 -166 -73 152 689.776 8
3 -95 54 -222 12 277.529 9
3 -335 -79 -320 -109 77.082 5
3 -224 65 -87 6 308.329 6
3 -55 -17 -32 -11 57.5395 1
3 -286 10 -168 56 263.298 4
3 -211 -109 -178 8 253.13 7
3 -188 -64 -226 97 340.847 2
3 -170 96 -145 -126 456.806 1
3 -236 -85 -193 -125 127.456 7
3 -204 13 -220 18 43.5261 4
3 -117 -87 -118 97 378.005 3
3 -141 185 -289 -82 620.551 1
3 -297 9 -287 118 228.916 7
3 -318 -90 -321 48 286.065 2
4 29 -98 -140 -215 421.096 6
4 -167 -256 13 -270 371.087 6
4 -265 -67 -108 -125 344.742 5
4 -105 -136 -24 -109 180.763 8
4 -65 -116 -50 -291 361.283 7
4 -56 -134 -57 -64 150.014 6
4 -132 -258 -111 -209 116.621 7
4 -130 -185 -158 -75 237.015 10
4 -191 -165 -102 -164 188.011 4
4 -1 -219 -272 -244 554.301 8
4 -121 -195 -137 -326 273.947 5
4 -164 -204 -206 -201 94.214 6
4 -97 -188 -104 -172 44.9285 3
4 -149 -232 -69 -133 264.566 6
4 -81 -125 -45 -150 97.6584 5
5 181 -19 260 -212 427.085 8
5 251 -227 78 -287 376.219 5
5 169 -86 -60 -89 468.039 5
5 106 -80 113 -191 232.441 4
5 70 -117 134 -158 162.013 1
5 111 -179 106 -185 25.6205 8
5 61 -146 -18 -274 310.832 9
5 106 -215 78 -118 211.921 7
5 131 -234 100 -33 416.753 9
5 222 -217 -80 -235 615.072 9
5 67 -188 46 -228 100.355 5
5 35 -253 25 -310 125.741 4
5 -39 -188 119 -168 328.522 2
5 17 -279 154 -191 335.656 5
5 59 -209 179 -67 381.828 10
