# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 436 -2 169 -38 548.832 4
0 304 -112 256 -104 107.324 7
0 173 -1 116 -271 561.902 8
0 142 72 303 -60 426.389 6
0 331 72 -51 128 782.166 4
0 361 -211 447 36 533.087 6
0 241 34 168 -48 229.572 7
0 137 -3 120 -92 191.218 3
0 54 -62 168 -40 242.207 10
0 118 134 222 11 332.149 2
0 -65 -47 281 273 952.584 3
0 152 51 85 -110 358.769 8
0 93 53 200 4 245.372 1
0 365 -128 162 -22 468.017 10
0 188 -286 351 -123 471.034 4
1 88 169 54 54 249.842 7
1 0 87 68 16 206.621 1
1 358 241 60 250 606.272 7
1 -27 135 135 36 389.71 3
1 -44 276 178 326 465.122 7
1 154 260 272 228 254.524 2
1 114 186 55 141 158.405 9
1 41 108 111 189 224.112 8
1 24 345 200 277 387.359 10
1 247 232 112 213 282.661 3
1 293 277 153 -24 673.931 1
1 99 32 267 197 480.952 3
1 193 431 -65 190 716.102 4
1 110 101 144 107 79.0507 8
1 -159 287 111 262 552.31 6
2 33 163 -55 -99 562.768 10
2 -53 108 -51 -42 310.027 3
2 -116 47 140 170 578.032 3
2 -386 128 65 422 1086.73 9
2 -138 151 -95 205 148.058 10
2 91 252 115 168 184.723 8
2 -96 202 -129 181 88.2304 4
2 -146 117 24 338 567.641 7
2 -239 312 -96 172 410.245 2
2 -13 362 -113 424 245.321 3
2 55 230 -82 185 298.402 10
2 26 14 -111 271 592.471 4
2 -214 257 -115 203 235.539 2
2 -11 58 -187 292 595.601 10
2 -78 158 -78 195 84 5
3 16 137 -132 27 378.803 8
3 -88 18 -90 -8 62.1536 9
3 -217 -43 -130 -222 408.045 5
3 -285 3 9 -35 602.891 6
3 -35 151 -182 -127 638.945 1
3 -199 -230 -191 -121 228.586 4
3 -260 -29 -374 -213 442.906 7
3 -274 -267 -168 -50 493.011 2
3 -74 -50 -238 7 357.246 1
3 -148 2 -172 -284 584.01 7
3 -143 15 -177 -95 240.269 4
3 -99 193 18 -8 475.145 3
3 -210 152 -124 -139 616.884 1
3 -286 -34 -261 -1 92.801 7
3 -191 0 -201 -292 594.342 2
4 -41 -348 -148 -123 508.293 6
4 2 -63 -49 -209 319.302 6
4 -44 -291 -57 -159 275.277 5
4 -318 -253 65 -232 777.151 8
4 -312 -86 -284 -407 654.438 7
4 -128 -215 -109 -460 501.471 6
4 -248 -201 -284 -265 156.86 7
4 -119 -155 -30 -128 196.011 10
4 -329 -288 -245 -131 366.118 4
4 -38 -20 -197 -437 902.569 8
4 -185 -90 -211 -226 286.926 5
4 -113 -186 11 -309 359.314 6
4 -69 -180 -100 -173 73.561 3
4 -251 -145 -239 -262 245.228 6
4 -177 -229 -208 -21 430.595 5
5 308 -218 42 -250 545.836 8
5 347 -310 241 -167 366.006 5
5 87 -180 167 -429 533.072 5
5 68 -189 263 19 580.224 4
5 -34 27 130 -192 557.2 1
5 182 -407 -165 -61 990.051 8
5 178 -228 154 -216 63.6656 9
5 233 -193 -94 -275 684.249 7
5 27 -369 133 -383 223.841 9
5 -3 -346 174 -371 367.514 9
5 -68 -116 -98 49 345.41 5
5 82 -205 309 -139 482.8 4
5 23 -322 194 65 856.191 2
5 156 -164 -166 -46 695.88 5
5 99 -202 -47 -169 309.366 10
