# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 224 190 53 -13 540.848 4
0 210 -14 157 -8 116.677 7
0 214 -114 319 89 467.095 8
0 156 115 381 -66 587.533 6
0 364 62 248 14 261.078 4
0 183 37 143 42 90.6226 6
0 232 -1 218 -8 41.305 7
0 205 -1 305 1 210.04 3
0 161 -194 196 -1 402.296 10
0 207 50 134 -45 249.616 2
0 278 146 237 176 111.607 3
0 120 -66 137 62 268.248 8
0 84 -47 151 -144 245.78 1
0 146 153 56 -137 617.289 10
0 232 4 51 -94 421.655 4
1 111 369 37 42 680.537 7
1 -7 212 103 333 337.053 1
1 225 135 110 152 242.499 7
1 -84 175 29 -8 440.153 3
1 99 262 102 225 84.2428 7
1 116 283 136 143 292.843 2
1 -55 236 77 227 274.613 9
1 100 173 209 147 234.116 8
1 103 299 209 97 466.246 10
1 110 164 141 66 215.572 3
1 100 284 44 296 124.543 1
1 105 164 61 113 144.715 3
1 138 253 67 277 159.893 4
1 121 158 119 158 14 8
1 102 168 155 151 121.319 6
2 -175 171 -57 16 399.61 10
2 -101 218 -85 105 238.254 3
2 -209 141 -98 177 243.384 3
2 -125 185 -170 286 231.142 9
2 -173 334 -248 277 198.404 10
2 4 340 -200 20 768.989 8
2 -156 161 -239 246 247.605 4
2 76 196 -97 307 421.096 7
2 -170 256 -115 322 181.826 2
2 -13 233 30 167 167.544 3
2 -108 169 -184 240 218.01 10
2 14 130 -17 204 170.462 4
2 -191 164 -99 209 214.832 2
2 -199 117 -207 207 190.71 10
2 -144 281 -37 44 530.069 5
3 -228 -194 -381 24 542.665 8
3 -68 -109 -208 41 420.366 9
3 -85 -33 -131 108 306.628 5
3 -276 22 -226 -127 324.331 6
3 -182 174 -239 2 372.398 1
3 -217 -13 -267 75 212.425 4
3 -182 29 -141 6 104.021 7
3 -152 122 -275 -38 413.629 2
3 -199 72 -143 -169 504.841 1
3 -258 -131 -140 9 376.191 7
3 -164 114 -43 -97 496.465 4
3 -217 -172 -156 22 416.728 3
3 -207 -29 -203 15 98.3629 1
3 -199 10 -188 -17 68.3095 7
3 -208 -45 -373 -91 352.584 2
4 38 -105 10 -162 137.012 6
4 -115 -112 0 -173 270.354 6
4 -201 -71 -149 -101 130.067 5
4 -37 -107 -116 -233 307.436 8
4 -168 -298 -276 -250 246.373 7
4 -161 -103 -91 19 291.311 6
4 -116 -161 -118 -338 364.023 7
4 -153 -133 -95 -168 145.484 10
4 -35 -319 -199 -245 369.844 4
4 -126 -245 -42 -103 339.97 8
4 -47 -142 -121 -159 161.855 5
4 -60 -201 -237 -266 387.115 6
4 -152 -144 -54 -165 210.449 3
4 -92 -184 -185 -128 227.117 6
4 -134 -143 -2 -78 304.272 5
5 20 -114 129 -183 268.008 8
5 -16 -29 -61 -240 441.49 5
5 129 -48 94 -192 306.385 5
5 70 -286 119 -156 287.856 4
5 186 -80 4 -269 534.767 1
5 60 -212 99 -212 88 8
5 -41 -68 195 -169 523.408 9
5 151 -353 66 -133 481.699 7
5 118 -168 160 -14 329.249 9
5 68 -300 100 -173 271.939 9
5 65 -255 148 -75 406.429 5
5 103 -187 122 -90 207.687 4
5 172 -6 109 -91 221.603 2
5 -29 -294 237 -147 617.832 5
5 128 -212 277 -204 308.429 10
