# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 311 22 241 93 209.409 4
0 225 42 196 -69 239.452 7
0 306 -55 196 -3 253.343 8
0 211 7 180 49 114.403 6
0 158 10 147 132 254.99 4
0 222 -2 267 15 106.208 6
0 93 -2 221 -13 266.944 7
0 217 -41 202 0 97.3155 3
0 177 -57 88 61 305.601 10
0 168 -7 233 -134 295.335 2
0 138 -70 112 73 300.689 3
0 142 -4 204 32 153.388 8
0 271 -29 218 -52 125.551 1
0 285 117 132 -91 526.422 10
0 244 -109 200 -7 232.171 4
1 6 121 213 136 425.086 7
1 79 173 77 118 120.073 1
1 13 112 62 315 427.66 7
1 121 128 209 214 256.089 3
1 -19 170 70 103 232.8 7
1 145 161 85 168 130.814 2
1 54 200 75 198 52.19 9
1 92 179 2 225 212.148 8
1 185 219 119 146 206.825 10
1 35 173 192 164 324.516 3
1 60 285 92 184 221.896 1
1 61 59 192 137 314.926 3
1 136 271 171 169 225.676 4
1 74 86 62 284 406.727 8
1 101 69 95 175 222.339 6
2 -142 295 -99 173 268.712 10
2 -89 176 -83 79 204.371 3
2 -62 184 -59 158 62.345 3
2 -113 220 -173 211 131.342 9
2 -202 164 -69 203 287.2 10
2 -13 93 -149 222 384.897 8
2 -166 72 -154 119 107.015 4
2 19 164 13 107 124.63 7
2 -217 130 -200 227 206.957 2
2 -203 192 -57 183 302.554 3
2 -51 105 -81 65 110 10
2 -124 156 -199 171 162.971 4
2 24 194 -60 302 283.642 2
2 -90 190 -99 34 322.519 10
2 -99 169 29 106 295.328 5
3 -285 40 -129 -3 333.636 8
3 -307 53 -279 -87 295.545 9
3 -168 136 -170 -45 372.022 5
3 -226 -128 -177 39 358.08 6
3 -200 0 -273 59 197.723 1
3 -151 67 -193 68 94.0238 4
3 -264 31 -98 -1 348.112 7
3 -184 -18 -227 41 156.014 2
3 -254 92 -249 -42 278.186 1
3 -327 45 -190 100 305.256 7
3 -176 -2 -222 47 144.417 4
3 -286 -32 -241 -68 125.256 3
3 -221 -50 -124 -92 221.405 1
3 -242 -9 -248 -13 24.4222 7
3 -258 -82 -194 -14 196.762 2
4 -132 -82 -87 -169 205.898 6
4 -75 -185 -102 -198 69.9333 6
4 -156 -181 -106 -174 110.975 5
4 -241 -215 -96 -149 328.628 8
4 -51 -202 -48 -305 216.087 7
4 -213 -221 -107 -285 257.645 6
4 -51 -51 -79 -204 321.082 7
4 -214 -233 -59 -283 335.73 10
4 -90 -289 -124 -197 206.163 4
4 -110 -100 -116 -124 59.4773 8
4 -73 -68 -205 -207 393.38 5
4 6 -118 -202 -83 431.848 6
4 -51 -283 -101 -180 238.989 3
4 -100 -173 -191 -155 195.526 6
4 -146 -200 -72 -282 230.907 5
5 112 -187 224 -114 277.38 8
5 86 -203 19 -171 158.499 5
5 53 -146 93 -167 100.355 5
5 174 -141 80 -178 212.04 4
5 149 -248 85 -105 323.337 1
5 34 -190 8 -133 135.3 8
5 79 -113 198 -172 275.646 9
5 91 -293 -2 -143 362.982 7
5 61 -188 100 -173 93.5703 9
5 48 -185 115 -158 154.471 9
5 121 -219 97 -153 150.456 5
5 -33 -169 122 -211 331.179 4
5 177 -173 162 -231 129.817 2
5 90 -180 228 -111 318.577 5
5 102 -200 51 -278 196.387 10
