# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -20 -29 -194 -96 382.908 4
0 -160 -30 -132 -280 513.126 7
0 -41 -107 -202 -140 338.694 8
0 -139 -75 -361 -72 454.041 6
0 -260 -136 -164 -94 219.571 4
0 -100 -258 -82 -148 232.926 6
0 -206 -158 -193 -117 96.0233 7
0 -189 -92 -159 51 302.226 3
0 -268 47 -249 -117 340.194 10
0 -197 -106 -212 -173 147.317 2
0 -137 70 -224 -122 431.583 3
0 -106 -124 -191 -39 250.416 8
0 -189 -117 -103 -253 331.82 1
0 -364 -51 -308 -120 187.73 10
0 -194 69 -259 -159 484.169 4
1 -105 118 -355 24 544.176 7
1 -104 241 -159 240 120.018 1
1 -239 214 -122 66 387.322 7
1 -284 206 -249 207 80.0286 3
1 -376 110 -201 100 360.571 7
1 -96 -30 -338 196 672.239 2
1 -367 99 -147 135 455.852 9
1 -184 107 -44 10 350.641 8
1 -174 -4 -179 28 74.7765 10
1 -357 116 -177 77 378.353 3
1 -200 128 -155 96 120.436 1
1 -205 82 -281 226 335.65 3
1 -58 216 -204 95 389.247 4
1 -224 78 -329 -12 286.586 8
1 -285 273 -146 43 547.479 6
2 154 -73 56 42 312.185 10
2 73 37 2 -211 525.926 3
2 111 11 0 -91 311.496 3
2 -54 -60 -20 26 194.954 9
2 -44 -170 -16 -96 168.24 10
2 -46 -66 182 -174 514.571 8
2 18 -95 -34 -65 130.067 4
2 -107 -88 1 -108 229.672 7
2 -15 -215 -111 -86 331.602 2
2 107 42 108 -14 122.018 3
2 128 -148 105 53 414.623 10
2 5 -159 100 -94 240.217 4
2 -155 -26 15 -200 496.522 2
2 -57 -226 28 -80 347.882 10
2 -47 -49 80 -134 315.64 5
3 22 119 145 72 273.348 8
3 58 145 -4 166 140.92 9
3 -79 -48 -173 134 419.683 5
3 -26 83 84 27 256.868 6
3 9 165 1 99 142.966 1
3 6 106 40 128 90.9938 4
3 -21 55 164 47 380.346 7
3 -87 145 -43 196 144.715 2
3 -25 215 -102 134 233.517 1
3 21 289 61 21 551.937 7
3 49 146 42 14 274.371 4
3 -131 217 24 -45 618.832 3
3 156 126 -17 -59 516.573 1
3 65 246 -15 252 170.449 7
3 -97 262 80 -12 662.396 2
4 205 -8 60 -194 481.682 6
4 239 -97 329 -208 295.804 6
4 182 91 344 -6 387.64 5
4 169 -144 181 -108 85.8947 8
4 332 -30 244 -156 317.376 7
4 372 -104 228 -117 299.171 6
4 293 40 229 -124 362.091 7
4 273 -59 224 -165 243.555 10
4 153 -66 220 86 342.223 4
4 84 -239 202 -194 262.579 8
4 314 -243 222 -128 304.544 5
4 332 -115 189 -158 308.65 6
4 204 -43 203 -99 122.018 3
4 188 -43 122 44 228.403 6
4 287 -106 220 -137 157.648 5
5 219 132 188 98 102.022 8
5 33 132 133 143 211.206 5
5 320 179 306 71 227.807 5
5 234 252 200 101 319.561 4
5 239 174 231 6 346.381 1
5 339 136 234 183 240.078 8
5 209 163 168 281 259.84 9
5 156 132 288 200 306.971 7
5 260 112 247 76 86.5506 9
5 33 121 272 236 540.456 9
5 58 192 54 176 42.9848 5
5 201 83 119 -30 289.235 4
5 173 -73 121 69 312.443 2
5 65 40 178 206 411.622 5
5 133 81 261 40 278.812 10
