# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 203 1 219 21 61.225 4
0 86 -63 268 -131 398.577 7
0 299 29 210 -87 302.418 8
0 184 6 200 6 42 6
0 199 4 170 -22 87.8974 4
0 210 0 93 -79 292.347 6
0 183 -14 247 -141 294.429 7
0 180 92 312 -41 384.769 3
0 154 -33 192 2 113.325 10
0 88 -47 194 -3 239.539 2
0 174 -61 88 31 261.873 3
0 199 10 200 -42 114.019 8
0 181 10 107 -88 255.601 1
0 249 -109 302 -39 185.602 10
0 178 -7 225 57 168.808 4
1 48 238 106 284 158.054 7
1 134 307 121 159 307.14 1
1 52 278 96 259 105.854 7
1 92 172 80 205 80.2282 3
1 52 133 14 86 130.88 7
1 73 254 132 130 284.642 2
1 100 174 90 129 102.195 9
1 176 283 63 182 313.117 8
1 194 223 131 182 160.333 10
1 100 173 93 153 52.3792 3
1 -22 206 188 238 434.848 1
1 100 187 218 109 292.899 3
1 80 51 30 211 345.261 4
1 45 154 190 202 315.477 8
1 158 265 112 126 302.828 6
2 -135 305 -196 232 200.263 10
2 -161 176 -93 215 166.78 3
2 -141 238 -17 155 308.429 3
2 -88 200 -119 88 242.422 9
2 -135 104 -86 179 189.176 10
2 -92 138 30 202 285.536 8
2 -239 153 -166 148 156.342 4
2 -47 146 -26 198 122.161 7
2 -114 246 -131 146 212.869 2
2 -99 178 -44 246 184.917 3
2 -107 223 -155 121 235.46 10
2 -36 92 -64 159 155.231 4
2 -147 218 -133 228 44.4093 2
2 -183 113 -94 185 238.954 10
2 -105 287 -25 125 371.353 5
3 -208 -38 -136 12 185.317 8
3 -152 54 -199 -92 316.757 9
3 -292 26 -188 2 223.467 5
3 -198 4 -212 -22 69.0593 6
3 -210 -66 -161 -4 168.051 1
3 -157 14 -293 82 314.105 4
3 -268 -70 -133 -38 287.482 7
3 -215 -39 -207 -96 125.117 2
3 -104 -42 -200 1 220.381 1
3 -179 -43 -321 20 320.696 7
3 -195 115 -197 -73 386.021 4
3 -177 -30 -129 30 163.675 3
3 -336 -12 -82 -24 518.567 1
3 -170 130 -311 51 333.246 7
3 -251 44 -107 -99 415.882 2
4 -99 -167 -122 -153 63.8516 6
4 -73 -165 -100 -134 92.2192 6
4 -68 -286 -34 -268 86.9415 5
4 -98 -182 -171 -187 156.342 8
4 -155 -161 -113 -186 107.755 7
4 -4 -244 -137 -174 310.593 6
4 -183 -126 -62 -92 261.372 7
4 -46 -240 -99 -173 180.857 10
4 -132 -67 -178 -99 122.071 4
4 -136 -115 -72 -94 144.715 8
4 -124 -141 -62 -158 138.577 5
4 -157 -301 -190 -270 100.554 6
4 4 -186 -109 -166 239.513 3
4 -43 -270 -134 -231 208.01 6
4 -67 -168 -70 -281 236.08 5
5 95 -114 68 -264 314.821 8
5 105 -194 92 -164 75.3911 5
5 19 -292 84 -306 142.981 5
5 29 -143 198 -109 354.772 4
5 29 -198 -18 -171 118.407 1
5 183 -156 158 -255 214.216 8
5 149 -205 133 -147 130.333 9
5 6 -129 19 -127 36.3059 7
5 224 -246 141 -82 377.614 9
5 236 -206 30 -129 449.841 9
5 84 -177 209 -181 260.128 5
5 89 -91 111 -160 154.845 4
5 3 -172 89 -202 192.165 2
5 74 -88 119 -258 361.71 5
5 216 -107 88 -202 328.804 10
