# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 108 -91 77 74 345.774 4
0 199 0 200 0 12 7
0 119 -109 195 6 285.688 8
0 159 14 62 -33 225.574 6
0 346 -25 282 49 205.673 4
0 268 53 183 0 210.34 6
0 121 -96 146 -52 111.213 7
0 287 -88 180 -137 245.372 3
0 211 49 95 27 246.136 10
0 204 1 175 -75 172.69 2
0 101 33 269 1 352.041 3
0 264 41 245 135 201.802 8
0 239 19 77 67 347.923 1
0 197 -96 139 -37 175.469 10
0 282 -6 239 -2 96.3713 4
1 61 58 199 208 417.647 7
1 103 121 84 80 100.377 1
1 68 173 84 68 222.424 7
1 43 182 159 216 251.76 3
1 198 242 94 31 480.476 7
1 182 92 163 132 98.5664 2
1 109 250 12 251 204.01 9
1 87 170 2 166 180.188 8
1 88 165 203 225 269.422 10
1 107 239 239 121 364.107 3
1 112 30 90 40 58.3322 1
1 98 245 19 147 261.754 3
1 106 176 120 319 297.367 4
1 65 164 100 172 81.8053 8
1 91 160 191 225 248.537 6
2 7 96 -74 228 319.742 10
2 -229 107 -93 179 317.766 3
2 -139 284 -82 162 279.318 3
2 -71 308 -67 250 126.276 9
2 -186 130 -55 41 326.746 10
2 -82 27 -208 205 446.165 8
2 -191 181 -18 237 373.676 4
2 -21 232 -172 113 394.51 7
2 -78 66 -190 154 294.872 2
2 -1 155 -143 212 316.026 3
2 -96 167 -165 223 187.73 10
2 -242 177 -154 170 186.556 4
2 6 142 -107 138 236.142 2
2 -102 177 11 209 244.887 10
2 -101 169 -117 115 122.641 5
3 -169 -97 -149 45 296.803 8
3 -165 67 -194 -122 392.424 9
3 -209 -3 -115 78 258.169 5
3 -143 31 -189 17 106.167 6
3 -119 -19 -206 -8 185.385 1
3 -169 25 -246 -66 248.411 4
3 -276 -3 -109 62 368.408 7
3 -95 103 -331 -65 589.379 2
3 -93 -47 -291 9 421.534 1
3 -169 102 -169 -14 242 7
3 -228 -127 -274 2 283.912 4
3 -63 33 -190 -76 344.724 3
3 -210 -34 -201 -1 78.4105 1
3 -272 25 -128 10 299.558 7
3 -302 37 -195 0 236.433 2
4 -72 -64 -227 -212 438.621 6
4 -243 -201 -109 -177 282.265 6
4 -150 -55 -10 -101 304.727 5
4 -100 -183 -132 -308 268.062 8
4 -174 -220 -23 -220 312 7
4 -99 -183 -95 -163 50.7922 6
4 -91 -81 -38 -47 135.936 7
4 19 -113 -100 -188 291.325 10
4 43 -151 -95 -165 287.417 4
4 -4 -188 -41 -222 110.499 8
4 -70 -112 -208 -104 286.463 5
4 -106 -128 16 -166 265.562 6
4 -113 -218 -148 -294 177.344 3
4 -55 -218 -106 -174 144.715 6
4 -108 -121 -104 -126 22.8062 5
5 230 -161 58 -121 363.18 8
5 96 -178 24 -142 170.997 5
5 222 -144 37 -150 380.195 5
5 130 -282 100 -173 236.106 4
5 178 -142 31 -259 385.755 1
5 226 -216 171 -158 169.862 8
5 -15 -184 120 -150 288.431 9
5 64 -42 148 -200 367.883 7
5 189 -55 85 -187 346.095 9
5 -7 -126 96 -136 216.969 9
5 42 -219 25 -52 345.726 5
5 87 -260 100 -173 185.932 4
5 98 -160 29 -70 236.813 2
5 100 -172 85 -231 131.754 5
5 85 -134 98 -174 94.119 10
