# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -238 -51 -119 -99 266.632 4
0 -167 -71 -179 17 187.629 7
0 -309 -261 -265 -259 98.0909 8
0 -205 -169 -229 -73 207.909 6
0 -189 -82 -162 -110 87.7946 4
0 -192 -120 -312 1 350.828 6
0 -197 -90 -72 -201 344.341 7
0 -211 -55 -100 -156 310.147 3
0 -397 -117 -281 -14 320.258 10
0 -194 6 -88 -182 441.648 2
0 -227 -44 -249 -172 269.754 3
0 -193 -107 -197 -146 88.4092 8
0 -208 -155 -206 -93 134.064 1
0 -196 -109 -227 -156 122.606 10
0 -109 -189 -231 -141 272.206 4
1 -214 49 -200 63 49.598 7
1 -189 100 -238 219 267.387 1
1 -213 255 -228 136 249.883 7
1 -250 130 -250 10 250 3
1 -126 115 -283 231 400.41 7
1 -181 59 -226 185 277.589 2
1 -131 153 -47 181 187.088 9
1 -100 17 -47 158 311.264 8
1 -24 62 -197 94 361.869 10
1 -272 -70 -221 183 526.178 3
1 -204 78 -290 83 182.29 1
1 -293 51 -192 72 216.32 3
1 -152 111 -179 229 252.099 4
1 -281 205 -349 149 186.182 8
1 -102 118 -122 130 56.6476 6
2 -130 -189 53 -179 376.546 10
2 -136 -25 -127 -8 48.4708 3
2 138 -192 -104 -173 495.489 3
2 -92 -224 -127 -48 368.893 9
2 -23 -53 32 26 202.52 10
2 -47 -89 2 -98 109.639 8
2 10 -108 -5 -32 164.932 4
2 11 -42 107 -89 223.776 7
2 -5 -158 -66 5 358.08 2
2 149 0 -55 21 420.156 3
2 -108 -115 19 -48 297.179 10
2 1 -72 31 -243 357.223 4
2 5 -119 0 -82 84.6726 2
2 -19 -44 -27 -112 146.938 10
2 -35 -67 4 -95 106.021 5
3 -25 10 31 -63 194.011 8
3 -35 9 83 44 256.163 9
3 141 -21 -78 84 495.741 5
3 -2 107 9 119 42.5576 6
3 5 181 -1 100 172.444 1
3 55 147 -61 32 336.686 4
3 143 177 101 207 113.228 7
3 53 213 15 200 90.3243 2
3 -171 26 -127 -18 134.451 1
3 92 -75 66 -42 94.0238 7
3 54 119 126 -52 381.079 4
3 94 156 31 100 178.582 3
3 24 95 -134 34 348.733 1
3 0 108 22 86 72.2254 7
3 62 120 187 148 266.195 2
4 166 -72 161 -130 126.43 6
4 197 -44 222 -159 245.372 6
4 358 -189 55 -164 618.059 5
4 210 -72 207 -138 142.136 8
4 223 -71 140 -204 323.547 7
4 184 -249 184 -46 416 6
4 250 -38 145 -1 232.657 7
4 127 -118 116 33 312.8 10
4 329 -230 200 -118 351.672 4
4 187 -190 16 -81 415.571 8
4 97 -113 200 -100 217.634 5
4 200 -105 215 -31 161.01 6
4 136 -283 192 18 622.33 3
4 192 -87 122 48 314.138 6
4 133 -104 242 -136 237.2 5
5 233 135 328 128 200.515 8
5 58 108 269 47 449.281 5
5 158 39 156 241 414.02 5
5 318 135 97 -29 560.407 4
5 89 6 4 83 239.382 1
5 205 74 199 99 61.4198 8
5 197 93 327 184 327.37 9
5 367 88 196 214 434.815 7
5 173 233 145 -25 529.03 9
5 202 94 117 260 382.993 9
5 195 140 190 88 114.48 5
5 306 111 129 96 365.269 4
5 189 193 116 128 205.489 2
5 98 54 300 117 433.193 5
5 381 59 190 101 401.127 10
