# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 145 -59 201 -195 304.156 4
0 104 37 165 -133 371.226 7
0 252 2 188 -7 139.259 8
0 223 -93 292 48 323.955 6
0 173 63 171 -4 144.06 4
0 106 4 208 -12 216.495 6
0 168 175 183 -115 590.775 7
0 119 74 186 -19 239.242 3
0 198 147 250 84 173.377 10
0 113 -137 101 -93 101.214 2
0 99 7 200 -4 213.194 3
0 147 -29 228 -51 177.869 8
0 238 139 171 -47 405.399 1
0 234 -17 150 -44 186.465 10
0 212 -157 246 171 669.515 4
1 253 93 53 -7 457.214 7
1 139 237 -68 247 424.483 1
1 102 322 272 131 521.394 7
1 229 88 78 199 384.817 3
1 167 272 21 124 425.788 7
1 94 156 226 132 278.328 2
1 73 227 -47 279 271.565 9
1 -13 227 177 236 390.426 8
1 134 317 94 185 285.855 10
1 40 106 20 160 125.169 3
1 101 170 190 50 308.804 1
1 12 88 113 139 236.292 3
1 66 140 105 220 188 4
1 89 203 98 173 72.6418 8
1 266 207 174 341 335.085 6
2 -241 243 -220 92 314.907 10
2 37 129 -38 88 180.95 3
2 -68 203 -115 156 142.936 3
2 -160 39 -186 113 166.869 9
2 -168 135 -258 242 289.635 10
2 -50 37 -147 260 496.366 8
2 -11 36 43 83 153.178 4
2 -157 127 -41 297 421.611 7
2 38 193 -170 337 515.964 2
2 -36 179 -88 83 228.357 3
2 49 221 -242 146 611.019 10
2 -98 185 -72 142 110.499 4
2 -264 250 -98 23 572.441 2
2 -57 93 -167 102 230.735 10
2 -47 265 32 204 209.62 5
3 -82 -83 -188 -50 232.036 8
3 -200 -15 -216 19 85.1532 9
3 -209 -62 -202 54 242.422 5
3 -193 116 -82 -128 546.123 6
3 -199 -18 -224 -121 221.981 1
3 -162 -74 -93 -19 186.477 4
3 -220 -94 -236 111 421.247 7
3 -97 95 -199 0 288.776 2
3 -125 164 -173 -108 562.406 1
3 -153 -31 -226 -15 159.466 7
3 -25 3 -201 86 399.179 4
3 -227 1 -124 -63 252.528 3
3 -260 96 -311 -64 345.863 1
3 -230 -183 -259 93 565.039 7
3 -117 -45 -153 170 445.986 2
4 -245 -89 -84 -173 373.191 6
4 -119 -315 55 -188 440.836 6
4 -71 -179 -110 -154 102.65 5
4 -78 -251 -50 -90 336.833 8
4 -186 -200 -132 -131 185.237 7
4 -129 -212 -180 -254 142.136 6
4 -120 -186 -92 -150 101.214 7
4 -145 -1 -136 -110 228.742 10
4 -100 -178 -11 -341 381.43 4
4 -245 -139 -62 -162 378.879 8
4 57 -236 -213 -115 601.747 5
4 -74 -7 -119 -82 184.929 6
4 -34 -251 -295 -150 569.721 3
4 -65 -260 -63 -139 252.033 6
4 -46 -118 -178 -248 380.535 5
5 114 -277 50 -11 557.182 8
5 78 21 82 -64 180.188 5
5 249 -129 119 -167 280.88 5
5 119 -186 31 -239 215.456 4
5 152 -150 61 -317 390.368 1
5 94 -267 209 -204 272.252 8
5 120 -172 97 -257 186.114 9
5 44 -170 196 -83 360.274 7
5 117 -47 113 -177 270.123 9
5 106 -220 96 -308 187.133 9
5 101 -247 105 -162 180.188 5
5 100 -173 24 -305 314.631 4
5 28 -260 101 -366 267.41 2
5 103 -230 118 -244 51.0366 5
5 130 -145 121 -229 178.962 10
