# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 2300

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 190 117 338 119 306.027 4
0 177 -113 423 164 750.932 7
0 203 -268 214 -8 530.465 8
0 128 193 315 167 387.598 6
0 293 -66 -31 -7 668.656 4
0 104 32 222 -189 511.059 6
0 -33 -141 38 104 520.161 7
0 -20 -115 437 128 1045.18 3
0 150 36 -79 37 468.004 10
0 474 -22 -48 117 1090.38 2
0 199 -66 156 -14 144.952 3
0 200 -33 129 69 258.556 8
0 430 -160 -58 -42 1014.13 1
0 216 113 192 40 163.688 10
0 97 -136 444 86 833.876 4
1 183 20 95 156 333.975 7
1 244 20 247 229 428.043 1
1 106 333 325 191 532.015 7
1 199 170 117 248 236.345 3
1 95 133 129 28 230.735 7
1 202 208 211 -68 562.293 2
1 182 403 -50 -73 1069.06 9
1 54 262 -108 -1 627.78 8
1 60 154 136 -105 549.841 10
1 98 173 214 -28 474.142 3
1 -43 320 282 53 851.223 1
1 82 141 272 57 425.48 3
1 154 213 52 296 273.006 4
1 120 253 107 -70 656.523 8
1 281 173 176 296 333.444 6
2 -39 227 142 123 427.502 10
2 -65 -61 86 52 387.2 3
2 -315 247 -54 183 547.464 3
2 74 237 -98 178 373.676 9
2 -122 173 -104 146 74.8999 10
2 -99 173 -94 165 28.868 8
2 -1 82 -102 141 243.94 4
2 -41 53 -59 233 371.796 7
2 53 159 -116 196 356.006 2
2 -131 166 -201 255 236.46 3
2 -222 -44 -90 178 526.558 10
2 -5 372 -30 49 657.932 4
2 125 44 51 118 219.304 2
2 -54 -82 -212 223 696.991 10
2 78 279 -348 279 862 5
3 -4 27 -185 -77 427.502 8
3 62 -119 -227 20 651.38 9
3 -401 -188 -61 256 1128.46 5
3 -180 169 -192 19 310.958 6
3 -214 -17 -115 -62 227.495 1
3 -168 -86 -191 -10 168.808 4
3 -69 -155 -259 100 646.003 7
3 -175 24 -139 112 200.158 2
3 -244 -132 -169 33 372.491 1
3 -199 0 -225 -149 312.503 7
3 -177 -76 -240 176 529.511 4
3 -15 -178 -131 -140 254.131 3
3 -204 0 -184 -106 225.741 1
3 -403 -12 -191 89 479.659 7
3 -124 145 -284 98 343.521 2
4 -199 -60 -192 -110 110.975 6
4 -121 -422 -23 0 876.459 6
4 53 12 -70 -215 526.364 5
4 -182 -294 93 -165 617.506 8
4 -178 19 134 -347 971.873 7
4 -120 -161 109 -100 483.97 6
4 -273 45 53 20 663.914 7
4 139 -15 41 -310 631.704 10
4 85 -370 -317 -140 936.292 4
4 -41 -294 -71 53 706.589 8
4 -95 -181 39 29 508.221 5
4 -340 -140 29 46 836.455 6
4 -92 63 -84 -135 406.323 3
4 -252 -145 -64 -47 434.019 6
4 -290 -81 146 -285 972.729 5
5 71 -141 71 -349 426 8
5 -38 -257 322 6 901.67 5
5 115 -193 292 -66 445.697 5
5 132 -426 47 -330 266.445 4
5 -70 -59 119 -188 467.655 1
5 48 -342 -54 -61 607.88 8
5 24 -115 -8 -65 128.727 9
5 250 -183 191 -116 188.55 7
5 2 55 201 -160 595.922 9
5 30 -164 -42 -338 386.617 9
5 61 -113 100 -40 175.529 5
5 273 -81 31 105 620.442 4
5 212 -220 54 98 720.177 2
5 58 -196 244 -120 411.856 5
5 195 -291 133 -162 296.252 10
