# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 2150

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 337 150 2 86 692.117 4
0 103 -93 -75 390 1039.51 7
0 126 188 -8 383 483.206 8
0 253 387 43 -30 943.786 6
0 103 293 25 -59 731.077 4
0 120 74 179 204 295.524 6
0 67 165 117 169 110.319 7
0 355 53 125 176 531.647 3
0 163 157 -164 291 716.781 10
0 247 241 166 -60 633.416 2
0 -5 -55 170 16 387.709 3
0 128 45 80 101 157.513 8
0 347 36 -35 94 782.756 1
0 49 192 105 270 202.042 10
0 117 252 287 338 391.03 4
1 -141 415 -130 191 458.54 7
1 32 306 -156 95 575.208 1
1 -125 212 -191 -109 665.43 7
1 -134 444 -351 78 860.988 3
1 110 317 -60 15 703.12 7
1 66 195 -213 232 572.885 2
1 -102 158 -32 266 267.402 9
1 -138 157 -346 268 481.529 8
1 -176 228 -79 71 379.096 10
1 -164 218 -176 211 37.7849 3
1 -310 51 31 293 846.289 1
1 -101 168 -105 248 170.2 3
1 -112 219 -103 173 103.744 4
1 -56 221 -289 194 479.118 8
1 -131 125 32 362 585.284 6
2 139 -108 27 -191 288.805 10
2 74 -235 -7 -1 505.245 3
2 -68 -190 -60 195 780.166 3
2 152 173 87 -143 655.232 9
2 25 -83 -127 216 680.835 10
2 178 -227 3 -102 440.116 8
2 -87 3 108 -154 510.696 4
2 9 52 0 0 115.546 7
2 14 -4 191 168 503.611 2
2 21 -244 -28 88 681.193 3
2 -34 -47 126 80 418.554 10
2 -36 -182 274 -47 686.24 4
2 -1 -15 154 -42 324.668 2
2 121 -141 -147 -74 562.496 10
2 -145 -211 112 -132 547.736 5
