# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 10 142 92 122 178.808 4
0 176 181 104 173 154.886 7
0 129 44 100 172 272.488 8
0 75 173 90 166 43.1059 6
0 176 227 55 274 269.615 4
0 29 188 151 173 255.837 6
0 180 153 132 241 210.479 7
0 222 176 6 224 452.538 3
0 93 173 137 195 108.387 10
0 -4 250 55 278 140.614 2
1 -15 157 -191 165 362.363 3
1 -113 154 -73 222 167.785 8
1 4 154 -84 310 368.218 1
1 -130 197 -121 153 99.822 10
1 -98 174 -202 187 219.619 4
1 -159 79 -171 43 85.8947 7
1 -76 179 -190 232 261.436 1
1 -229 108 -135 236 327.616 7
1 -31 234 -201 282 363.293 3
1 -108 195 -134 154 107.098 7
2 -20 19 -13 7 37.7849 2
2 0 -21 63 64 221.603 9
2 -1 0 103 -23 223.026 8
2 4 -6 118 68 281.823 10
2 123 83 -31 -85 465.807 3
2 -17 -7 -117 -50 227.706 1
2 -119 -62 -85 -5 142.74 3
2 37 76 20 90 54.0454 4
2 -5 107 -54 -122 478.367 8
2 -2 2 28 107 228.403 6
