# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 102 177 205 -92 586.09 4
0 -63 208 64 108 333.289 7
0 162 68 -61 -22 490.953 8
0 83 175 -90 69 415.783 6
0 309 48 271 49 86.0263 4
0 -23 302 139 193 400.512 6
0 146 307 -71 114 590.82 7
0 190 169 114 214 186.647 3
0 61 209 136 375 374.313 10
0 132 208 95 214 84.9667 2
1 -51 12 -133 226 468.345 3
1 -46 288 -2 -23 638.194 8
1 -109 217 -90 194 69.6657 1
1 -53 423 -50 157 542.034 10
1 -15 373 50 136 501.504 4
1 -45 342 -162 29 678.305 7
1 -380 147 -58 -29 743.921 1
1 -247 173 149 124 808.04 7
1 -124 130 -101 181 121.893 3
1 -143 149 -115 225 171.988 7
2 -212 -42 87 -90 615.657 2
2 221 120 -22 -3 554.713 9
2 214 40 169 226 392.732 8
2 129 -6 51 -122 289.571 10
2 5 3 -195 -8 410.605 3
2 93 1 -228 -157 725.556 1
2 175 206 88 -90 627.041 3
2 -29 -64 -52 215 569.893 4
2 -7 10 -87 194 411.278 8
2 -105 -258 -190 144 831.776 6
