# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 38 184 -16 -88 564.617 4
0 180 187 108 175 155.986 7
0 57 174 -68 227 281.544 8
0 22 214 144 162 275.24 6
0 292 143 8 336 696.746 4
0 57 117 57 203 182 6
0 311 179 71 336 583.582 7
0 81 157 -45 398 553.901 3
0 98 255 151 59 416.079 10
0 302 294 96 173 487.816 2
0 106 142 40 116 151.873 3
0 279 273 260 402 270.783 8
0 129 326 174 213 253.261 1
0 164 170 116 144 119.179 10
0 -196 173 95 168 592.086 4
1 -246 244 72 45 760.267 7
1 -251 411 -211 416 90.6226 1
1 -132 396 -162 -70 943.929 7
1 -19 364 28 147 454.063 3
1 -121 439 -109 156 576.509 7
1 -19 152 -146 27 366.393 2
1 -141 148 117 95 536.775 9
1 39 166 -3 105 158.122 8
1 -99 191 -151 188 114.173 10
1 -78 297 -106 150 309.286 3
1 -54 166 -104 287 271.847 1
1 -102 61 18 302 548.446 3
1 -154 21 -98 179 345.261 4
1 -197 134 90 117 585.006 8
1 -80 75 134 82 438.229 6
2 107 197 -284 -80 968.353 10
2 -46 -149 -20 -45 224.401 3
2 -173 28 61 61 482.631 3
2 32 -95 -90 213 672.565 9
2 -70 188 -3 45 325.835 10
2 -42 -33 -38 47 170.2 8
2 -62 -258 65 7 597.721 4
2 169 -96 -81 -76 511.597 7
2 89 -108 -111 -36 435.131 2
2 50 258 17 -27 583.808 3
2 288 -49 65 -94 464.99 10
2 121 36 -43 41 338.152 4
2 198 -53 -122 74 698.561 2
2 -14 4 196 109 479.574 10
2 5 -20 151 15 310.273 5
