# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -32 147 100 197 292.305 4
0 -125 312 33 184 416.684 7
0 145 232 30 289 266.702 8
0 52 172 -190 232 508.654 6
0 13 158 -103 44 335.281 4
0 48 84 394 142 711.655 6
0 -129 173 146 109 574.698 7
0 199 168 154 -58 470.873 3
0 279 -35 125 153 496.045 10
0 -126 172 15 424 587.529 2
1 -289 105 -141 40 333.289 3
1 -260 185 -29 -37 650.765 8
1 60 316 -191 5 809.305 1
1 69 107 -87 20 367.239 10
1 -180 126 -188 243 244.546 4
1 117 245 0 322 290.129 7
1 -160 147 94 18 579.761 1
1 -202 232 -94 126 312.655 7
1 -219 143 -155 222 213.342 3
1 -204 319 -105 -112 894.448 7
2 240 -111 4 217 818.158 2
2 -151 78 10 1 366.931 9
2 107 -16 -64 252 645.814 8
2 260 -101 -28 -36 600.488 10
2 -158 3 -15 89 343.736 3
2 -244 98 -42 -25 483.003 1
2 93 -92 -17 -68 235.175 3
2 -224 -12 -58 -146 436.671 4
2 12 91 89 9 234.971 8
2 -144 -206 31 2 553.651 6
