# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 49 173 33 50 258.073 4
0 100 192 173 301 272.374 7
0 79 108 129 172 172.432 8
0 216 94 130 273 407.175 6
0 88 175 189 255 267.69 4
0 116 136 231 226 302.062 6
0 98 197 77 127 156.164 7
0 29 170 -1 272 222.641 3
0 173 256 147 169 191.604 10
0 116 151 100 173 64.4059 2
0 66 136 -13 263 309.132 3
0 169 223 53 173 262.634 8
0 80 154 171 181 199.842 1
0 130 307 229 184 325.785 10
0 117 94 113 136 94.3801 4
1 -183 210 -116 149 191.218 7
1 -204 115 -124 139 177.045 1
1 -51 235 -120 127 266.32 7
1 4 245 27 185 138.515 3
1 -134 207 -118 175 81.5542 7
1 -47 90 -69 209 252.033 2
1 -110 228 -100 175 117.87 9
1 -114 169 -111 131 86.2365 8
1 -215 116 -100 189 282.426 10
1 -114 120 -100 173 119.636 3
1 -104 174 -149 61 253.261 1
1 -142 203 -241 218 210.26 3
1 12 113 -179 183 416.846 4
1 -163 181 -54 127 253.286 8
1 -208 192 -95 163 243.324 6
2 10 -12 -20 30 113.228 10
2 -67 -51 135 -53 414.02 3
2 9 -13 55 -57 137.311 3
2 0 1 -100 -35 222.565 9
2 -3 -2 0 -4 17.2111 10
2 -51 -59 12 0 182.627 8
2 7 15 12 -12 64.9181 4
2 -51 90 4 0 220.95 7
2 -25 89 -32 60 69.6657 2
2 -75 -128 60 -34 339.005 3
2 67 -92 -139 -14 450.545 10
2 100 30 -13 16 237.728 4
2 -94 45 3 45 204 2
2 -34 -56 -78 -18 126.276 10
2 -139 44 4 15 301.822 5
