# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 119 298 125 207 192.395 4
0 76 192 80 144 106.333 7
0 156 92 101 177 212.485 8
0 112 226 81 195 97.6812 6
0 149 162 110 122 121.732 4
0 93 85 -14 250 403.314 6
0 130 112 185 77 140.384 7
0 128 155 243 182 246.254 3
0 102 208 130 226 76.5733 10
0 32 123 86 186 175.952 2
0 147 180 215 93 230.844 3
0 119 209 216 206 204.093 8
0 161 293 169 139 318.415 1
0 55 132 129 189 196.815 10
0 45 304 233 108 553.176 4
1 -98 245 -124 202 110.499 7
1 -135 183 -66 103 221.291 1
1 -145 205 -65 127 233.464 7
1 -125 173 -174 252 195.925 3
1 -114 51 -38 269 471.736 7
1 -106 169 -183 162 164.635 2
1 -93 111 -95 173 134.064 9
1 -104 304 -174 61 515.763 8
1 -190 127 13 203 443.52 10
1 -206 98 -97 160 260.799 3
1 -85 77 -224 236 432.384 1
1 -81 187 -127 263 187.674 3
1 -176 142 -106 175 164.777 4
1 -98 229 -120 60 350.852 8
1 -2 120 -222 216 490.067 6
2 -18 21 -10 -102 256.52 10
2 -39 7 -34 -66 156.342 3
2 18 -1 -95 52 259.624 3
2 -110 34 -113 90 122.161 9
2 3 0 -69 59 196.172 10
2 3 -4 73 30 165.641 8
2 56 74 -82 22 304.944 4
2 45 -51 99 -33 123.842 7
2 -52 63 22 -22 235.397 2
2 -80 22 -76 -59 172.197 3
2 98 4 -22 -10 251.628 10
2 10 58 9 0 126.017 4
2 -71 91 -51 9 178.808 2
2 6 -2 -20 -28 83.5391 10
2 -15 -29 -110 -1 208.081 5
