# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 46 340 58 189 312.952 4
0 20 76 134 210 361.864 7
0 0 98 43 246 318.24 8
0 61 150 68 30 250.408 6
0 145 131 59 192 220.874 4
0 38 181 212 202 360.525 6
0 103 171 129 89 182.047 7
0 89 -13 241 90 377.222 3
0 199 337 -6 161 550.374 10
0 249 133 141 196 260.064 2
0 13 308 -47 56 528.089 3
0 94 95 145 229 296.754 8
0 84 171 17 83 231.206 1
0 179 46 27 171 403.594 10
0 5 164 156 78 357.546 4
1 -139 133 -189 53 198.68 7
1 -283 222 11 134 623.775 1
1 -266 155 -185 330 395.673 7
1 -71 225 -44 240 71.7738 3
1 -45 160 -96 205 146.029 7
1 -131 162 -77 226 177.475 2
1 10 76 -87 212 344.096 9
1 -100 173 82 184 374.664 8
1 -12 272 -93 179 256.658 10
1 -241 147 -81 181 337.145 3
1 -86 129 -110 366 486.424 1
1 17 198 -233 103 544.883 3
1 -113 26 -99 176 311.304 4
1 -123 135 -104 56 172.505 8
1 -94 74 -144 305 482.699 6
2 -29 58 19 -60 264.778 10
2 -4 -8 58 46 174.438 3
2 -51 -146 162 -48 478.926 3
2 41 -24 6 12 110.419 9
2 -42 94 -85 -118 442.634 10
2 43 -30 -59 -176 366.202 8
2 -6 164 -41 9 327.805 4
2 -15 -168 60 -101 211.137 7
2 11 -57 6 34 192.275 2
2 0 7 -51 59 155.671 3
2 64 -88 63 97 380.005 10
2 87 -79 -69 37 398.803 4
2 0 0 0 24 58 2
2 -60 -50 -85 -58 62.4976 10
2 0 -18 -11 -6 42.5576 5
