# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 32 77 164 229 412.631 4
0 27 199 87 54 323.847 7
0 124 190 122 196 22.6491 8
0 192 104 149 71 118.407 6
0 99 171 166 46 293.648 4
0 93 188 106 197 41.6228 6
0 79 272 42 72 416.787 7
0 43 201 106 177 144.833 3
0 175 146 177 235 188.045 10
0 169 297 86 83 469.064 2
1 -130 231 -30 249 213.214 3
1 -82 189 -51 199 75.146 8
1 -28 173 -105 66 273.651 1
1 -47 232 -104 127 248.948 10
1 -111 291 -176 240 175.239 4
1 -56 176 -87 186 75.146 7
1 -93 174 -129 193 91.4125 1
1 -39 238 -91 147 219.619 7
1 -124 121 -205 268 345.678 3
1 -2 142 -102 186 228.504 7
2 -8 -52 -46 -52 86 2
2 -2 6 118 -16 254 9
2 60 59 -7 13 172.542 8
2 -37 -8 17 -57 155.836 10
2 -84 64 0 0 221.206 3
2 123 22 -3 5 264.283 1
2 20 60 4 19 98.0227 3
2 75 -65 -91 26 388.613 4
2 23 107 60 -129 487.766 8
2 13 -31 22 41 155.121 6
