# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 265 130 47 147 447.324 4
0 248 41 -36 200 660.959 7
0 -165 251 96 324 552.033 8
0 308 183 156 86 370.627 6
0 57 32 140 365 696.376 4
0 39 206 -43 -69 583.93 6
0 166 -87 10 219 696.941 7
0 -75 384 384 172 1021.19 3
0 50 336 133 -95 887.838 10
0 -53 270 -122 87 401.152 2
1 -45 -35 86 362 846.11 3
1 -122 218 -34 173 207.676 8
1 -75 175 1 308 316.366 1
1 -39 -4 -84 235 496.399 10
1 155 31 -142 -56 628.96 4
1 -130 402 -171 380 103.059 7
1 -142 120 -99 0 264.943 1
1 -126 128 -217 60 237.2 7
1 -97 180 43 136 303.503 3
1 -97 174 -92 166 28.868 7
2 4 35 45 278 502.869 2
2 -129 -39 184 -22 636.923 9
2 -15 8 -241 78 483.185 8
2 99 101 -41 -34 398.973 10
2 71 152 93 -193 701.401 3
2 -24 -195 295 9 767.303 1
2 -60 -17 11 10 161.921 3
2 -114 -117 3 -252 367.29 4
2 -1 -10 -143 -102 348.396 8
2 25 22 -76 23 212.01 6
