# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 106 309 315 315 428.172 4
0 -76 293 174 287 510.144 7
0 139 168 -69 331 538.519 8
0 137 96 -114 277 628.909 6
0 -40 184 115 148 328.251 4
0 -3 -27 34 320 707.934 6
0 61 139 139 169 177.141 7
0 -176 225 328 44 1081.03 3
0 101 161 120 63 209.65 10
0 22 173 264 1 603.795 2
1 -95 203 -142 267 168.808 3
1 -234 223 -57 -20 611.259 8
1 20 429 -74 105 684.721 1
1 18 75 -97 96 243.803 10
1 153 201 30 118 306.769 4
1 -259 -68 -151 155 505.552 7
1 -75 300 -68 165 280.363 1
1 -130 390 -275 115 631.772 7
1 -41 -65 -7 96 339.102 3
1 -135 249 -15 79 426.173 7
2 298 1 -7 -26 622.385 2
2 -241 -9 133 93 785.319 9
2 -259 -97 -26 -131 480.935 8
2 12 213 71 -1 453.968 10
2 154 -41 46 99 363.633 3
2 -181 5 -74 36 232.8 1
2 -20 -29 -196 -95 385.936 3
2 -89 -259 110 -213 418.495 4
2 127 -270 -75 272 1166.84 8
2 -40 -120 -179 -65 308.972 6
