# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V,3
L,10
T,1000000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C,48.21248992521504,16.45946517092426
C,48.25365952542914,16.31815705740194
C,48.15713449395803,16.31437382202724

# requests: carrier_index delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0,48.30160185955353,16.39542078882197,1
0,48.21033487926866,16.48692420973371,1
0,48.24238980386262,16.4580608283059,1
0,48.21624254511057,16.4017499521876,1
0,48.28749019072097,16.42021845025614,1
0,48.16911490699243,16.37551057431539,1
0,48.21049477926957,16.47573684155055,1
0,48.18820541799731,16.43433086447591,1
0,48.25698757460907,16.49295410316507,1
0,48.27221808365661,16.41540448423001,1
1,48.18764651336294,16.358912496137,1
1,48.18415759432538,16.32904676531368,1
1,48.21524281396272,16.34001825801326,1
1,48.20796424624241,16.23736580963755,1
1,48.2397278424522,16.36791105824579,1
1,48.25178149670772,16.42295486174322,1
1,48.24399583400119,16.35167135329925,1
1,48.25014483910631,16.29934397977134,1
1,48.21166793062791,16.30860581502314,1
1,48.22435655148097,16.33068872589312,1
2,48.20700407178548,16.35275949516209,1
2,48.13486560759544,16.28081705068831,1
2,48.19835405624958,16.23826972459194,1
2,48.15467195998286,16.35588508894169,1
2,48.19033298591361,16.37755922007234,1
2,48.17284714569566,16.37569063931307,1
2,48.15459780175541,16.28360519226269,1
2,48.13839960642103,16.31890677150722,1
2,48.1836437630815,16.34675237906091,1
2,48.20696081910047,16.39477666867997,1

# travel duration in seconds. initial entries correspond to depots
0.0,1354.0,1358.0,1399.0,322.0,464.0,794.0,1259.0,953.0,198.0,806.0,777.0,976.0,1062.0,1277.0,1302.0,2123.0,937.0,681.0,1108.0,1573.0,1551.0,1403.0,1218.0,1568.0,2181.0,1183.0,864.0,940.0,1557.0,1296.0,1068.0,746.0
1374.0,0.0,1499.0,1237.0,1549.0,1192.0,920.0,1097.0,1370.0,1506.0,1415.0,1506.0,885.0,1197.0,1086.0,658.0,985.0,537.0,905.0,330.0,230.0,839.0,630.0,752.0,1753.0,1418.0,1615.0,1082.0,1300.0,1640.0,1645.0,1136.0,965.0
1356.0,1483.0,0.0,2007.0,1532.0,1227.0,1237.0,1868.0,726.0,1494.0,1249.0,1517.0,1655.0,683.0,533.0,879.0,1239.0,1328.0,1525.0,1270.0,1464.0,842.0,1010.0,962.0,488.0,1297.0,711.0,805.0,756.0,432.0,505.0,533.0,1077.0
1463.0,1226.0,2028.0,0.0,1637.0,1128.0,1204.0,589.0,1651.0,1595.0,1504.0,1260.0,574.0,1709.0,1598.0,1170.0,2179.0,912.0,885.0,980.0,1445.0,1432.0,1271.0,1302.0,2267.0,2358.0,1881.0,1489.0,1639.0,2170.0,1994.0,1648.0,1287.0
324.0,1494.0,1598.0,1530.0,0.0,597.0,1034.0,1390.0,1193.0,125.0,1045.0,709.0,1107.0,1302.0,1516.0,1443.0,2363.0,1077.0,812.0,1249.0,1714.0,1705.0,1543.0,1458.0,1808.0,2421.0,1423.0,1104.0,1180.0,1797.0,1535.0,1308.0,986.0
475.0,1181.0,1249.0,1019.0,606.0,0.0,686.0,882.0,844.0,581.0,697.0,393.0,548.0,953.0,1168.0,1126.0,2014.0,799.0,339.0,936.0,1401.0,1388.0,1226.0,1110.0,1460.0,2073.0,1074.0,756.0,832.0,1448.0,1187.0,960.0,637.0
814.0,882.0,1264.0,1147.0,990.0,685.0,0.0,1007.0,831.0,953.0,670.0,976.0,795.0,740.0,826.0,691.0,1672.0,468.0,638.0,636.0,1101.0,953.0,792.0,630.0,1489.0,1731.0,1093.0,520.0,751.0,1451.0,1216.0,795.0,319.0
1300.0,1069.0,1872.0,588.0,1406.0,902.0,1048.0,0.0,1495.0,1381.0,1348.0,1034.0,348.0,1553.0,1442.0,1014.0,2023.0,756.0,690.0,824.0,1289.0,1276.0,1114.0,1146.0,2110.0,2201.0,1725.0,1333.0,1482.0,2013.0,1838.0,1491.0,1131.0
999.0,1320.0,753.0,1715.0,1175.0,870.0,856.0,1575.0,0.0,1137.0,892.0,1161.0,1362.0,409.0,600.0,818.0,1451.0,1095.0,1168.0,1107.0,1504.0,989.0,1022.0,760.0,963.0,1510.0,411.0,411.0,130.0,952.0,679.0,397.0,720.0
199.0,1440.0,1557.0,1509.0,125.0,579.0,980.0,1369.0,1152.0,0.0,1005.0,690.0,1089.0,1261.0,1476.0,1388.0,2322.0,1022.0,794.0,1194.0,1659.0,1650.0,1489.0,1417.0,1767.0,2380.0,1382.0,1063.0,1139.0,1756.0,1495.0,1267.0,945.0
