# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 61 -100 111 298 812.257 4
0 387 212 323 -5 462.482 7
0 190 268 85 390 331.925 8
0 269 -21 -140 66 846.301 6
0 135 197 258 -13 496.74 4
0 216 160 339 -3 418.402 6
0 107 462 149 141 657.472 7
0 -14 76 105 141 281.19 3
0 217 100 126 385 608.351 10
0 98 406 89 154 514.321 2
1 -33 217 -18 384 345.345 3
1 -108 171 -303 15 509.444 8
1 38 175 -26 80 239.094 1
1 -166 53 36 248 571.53 10
1 -114 167 -291 387 574.727 4
1 -86 250 -70 142 228.357 7
1 -331 159 -187 222 324.356 1
1 -332 53 -136 174 470.682 7
1 -245 340 -176 4 696.023 3
1 -27 -75 -30 121 402.046 7
2 -146 37 -55 3 204.288 2
2 85 -98 161 48 339.193 9
2 193 -126 63 -14 353.185 8
2 -15 228 -25 -22 510.4 10
2 -39 167 99 -86 586.378 3
2 -112 22 -239 -149 436.005 1
2 -162 89 -68 24 238.569 3
2 144 -87 219 106 424.121 4
2 -165 51 69 -89 555.366 8
2 -67 7 163 118 520.768 6
