# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V,3
L,10
T,1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C,48.210033,16.45781160409907
C,48.264491639717114,16.31626769795046
C,48.15557436028289,16.31626769795046

# requests: carrier_index delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0,48.25732132947875,16.4620717251026,1
0,48.22375544575374,16.43667737670851,1
0,48.23665807796232,16.38940282255408,1
0,48.20070794656895,16.40398697791768,1
0,48.17352295834981,16.38361424138202,1
0,48.23831779132425,16.47789085666689,1
0,48.19187261413732,16.39545119221079,1
0,48.22423143491511,16.54240777964208,1
0,48.16072602810932,16.39280268493631,1
0,48.16964731957586,16.41809138344963,1
1,48.22188081197972,16.32652817231808,1
1,48.21258342460595,16.31538801495528,1
1,48.2080193802834,16.37489430987867,1
1,48.20522080918412,16.30451841673325,1
1,48.27630983510392,16.42563011604887,1
1,48.23058766682489,16.30583253924122,1
1,48.22600772238109,16.36567333227245,1
1,48.23534425172073,16.36573228378549,1
1,48.26036122933984,16.35152964562429,1
1,48.25353404087591,16.35047654875761,1
2,48.16892619187847,16.36935972701604,1
2,48.14633478658667,16.25991081946188,1
2,48.19160814473901,16.27313562119204,1
2,48.13239861868693,16.27858367409872,1
2,48.17954557213102,16.29134249282995,1
2,48.14988328426968,16.29729364772999,1
2,48.15628095088633,16.37149175979589,1
2,48.16452542830312,16.28039266259824,1
2,48.15255881311358,16.2564975480362,1
2,48.19248274424618,16.363361449946,1

# travel duration in seconds
0,641,758,767,1114,465,879,935,998,1102,1363,1399,1001,1561,506,1518,1080,901,1211,1060,1078,1883,1784,1707,1642,1492,1340,1575,1854,1169
640,0,676,662,1010,576,775,1065,893,997,1368,1404,919,1565,854,1523,998,877,1216,1064,973,1778,1679,1602,1538,1387,1235,1470,1749,1064
739,673,0,691,931,840,641,1338,994,972,762,798,547,960,616,917,398,243,636,484,950,1799,1314,1703,1407,1477,1310,1457,1779,793
874,741,502,0,658,864,304,1362,690,623,937,926,410,1060,1032,1092,489,614,1016,865,676,1562,1296,1399,1205,1183,1032,1219,1542,616
1019,886,894,536,0,1009,384,1508,176,424,1012,924,582,943,1305,1173,778,907,1351,1212,153,1216,996,1040,893,825,520,907,1187,448
466,566,867,755,1102,0,867,740,986,1090,1531,1567,1109,1698,834,1686,1189,1068,1379,1227,1066,1871,1772,1695,1630,1480,1328,1563,1842,1157
803,671,687,278,501,793,0,1292,485,345,896,802,415,925,1090,1052,599,728,1172,1033,520,1370,1136,1194,1033,979,827,1047,1341,482
937,1046,1347,1202,1550,729,1315,0,1434,1537,2012,2023,1557,2146,1351,2167,1636,1521,1860,1708,1513,2318,2219,2143,2078,1927,1776,2010,2290,1605
1039,906,1002,555,232,1028,497,1527,0,434,1124,1037,695,1056,1325,1286,891,1019,1464,1325,272,1157,1108,982,917,766,587,849,1129,561
1026,893,972,525,444,1016,356,1514,433,0,1221,1127,751,1204,1312,1378,858,987,1486,1334,526,1494,1256,1319,1153,1103,893,1168,1466,716
1299,1317,731,1039,972,1484,762,1983,1107,1165,0,277,721,439,979,330,532,511,832,699,941,1337,824,1284,924,1029,1302,994,1316,771
1377,1395,809,1036,893,1551,758,2050,1044,1161,244,0,718,199,1057,309,610,589,920,777,858,1174,589,1129,753,874,1213,832,1154,768
951,884,470,566,657,1043,380,1541,779,714,801,790,0,920,1000,956,354,482,927,787,673,1537,1156,1440,1180,1185,1033,1194,1517,501
1545,1563,977,1185,977,1700,908,2199,1128,1262,418,208,867,0,1225,340,778,757,1094,945,942,1013,419,1091,591,835,1270,670,993,875
504,853,616,1100,1442,821,1160,1342,1331,1435,1031,1067,1050,1229,0,1186,758,568,879,727,1411,2068,1583,2016,1676,1760,1673,1725,2048,1242
1484,1502,917,1225,1147,1669,947,2168,1292,1350,274,299,907,383,1165,0,717,696,957,825,1112,1319,725,1380,897,1124,1468,976,1298,957
971,951,329,709,837,1134,585,1623,972,927,464,499,476,661,651,618,0,129,573,434,807,1501,1015,1448,1108,1193,1167,1158,1480,637
928,871,243,761,919,1038,638,1536,1043,980,544,579,528,741,608,698,202,0,512,361,889,1581,1095,1528,1188,1273,1250,1238,1560,719
1155,1174,615,1193,1316,1340,1107,1839,1452,1510,799,930,1030,1087,836,958,704,503,0,224,1286,1931,1445,1878,1538,1623,1647,1588,1910,1116
1062,1080,528,1106,1193,1247,983,1746,1328,1386,633,766,943,921,742,792,608,415,288,0,1163,1808,1306,1755,1399,1500,1523,1465,1787,993
1083,950,930,599,207,1072,472,1571,340,590,929,841,618,861,1369,1090,814,942,1387,1238,0,1118,913,939,761,745,429,775,1098,409
1921,1788,1795,1438,1274,1911,1363,2410,1235,1562,1314,1147,1483,1114,2075,1355,1628,1607,1970,1795,1164,0,819,325,717,488,1428,375,166,1220
1869,1737,1379,1385,1092,1859,1150,2358,1242,1376,826,615,1133,526,1627,748,1180,1158,1502,1346,1056,847,0,1038,552,760,1363,504,827,990
1649,1516,1612,1165,1001,1638,1119,2137,963,1305,1250,1089,1360,1054,1935,1353,1552,1531,1895,1719,939,324,1001,0,815,300,1132,557,472,1084
1653,1521,1393,1170,876,1643,961,2142,978,1161,871,703,1081,671,1653,911,1206,1185,1547,1373,767,689,559,763,0,485,1051,346,668,818
