# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 114 91 41 354 555.886 4
0 121 361 34 236 314.592 7
0 102 207 47 92 264.951 8
0 53 204 145 184 198.298 6
0 -69 217 -1 89 299.883 4
0 275 263 111 325 360.657 6
0 98 167 118 -10 366.253 7
0 208 183 9 146 414.821 3
0 -35 228 25 -10 500.893 10
0 35 197 152 214 246.457 2
1 -132 246 -11 100 389.247 3
1 -148 229 29 173 381.295 8
1 -32 13 -90 172 348.497 1
1 -136 255 -103 183 168.405 10
1 -99 176 -43 198 130.333 4
1 -160 324 51 233 469.574 7
1 -22 298 -81 26 566.651 1
1 -99 175 -150 115 167.493 7
1 -17 170 6 106 146.015 3
1 -204 202 -18 99 435.229 7
2 -21 -3 -7 0 38.6356 2
2 26 -190 2 8 408.898 9
2 18 118 5 60 128.878 8
2 13 85 -63 -73 360.657 10
2 132 39 -2 -6 292.708 3
2 -9 -11 123 40 293.019 1
2 47 174 156 42 352.374 3
2 11 -11 -50 -59 165.242 4
2 -147 13 139 -55 597.946 8
2 -21 53 -77 -41 228.833 6
