# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 73 240 31 127 251.106 4
0 192 242 171 187 127.745 7
0 94 210 149 64 322.032 8
0 72 222 210 274 304.944 6
0 261 208 208 146 173.132 4
0 141 331 266 216 349.706 6
0 121 173 19 15 386.128 7
0 212 114 72 210 349.506 3
0 268 95 44 92 458.04 10
0 116 203 24 212 194.878 2
1 -87 220 -288 223 412.045 3
1 -189 148 10 36 466.706 8
1 -131 302 40 270 357.937 1
1 -40 248 -237 157 444.005 10
1 -38 105 -39 42 136.016 4
1 18 323 -115 49 619.147 7
1 -66 106 -279 215 488.539 1
1 33 236 -77 205 238.569 7
1 -85 148 -106 172 73.7809 3
1 -229 144 -167 58 222.038 7
2 -1 22 -75 -144 373.494 2
2 -2 152 3 143 30.5913 9
2 102 64 -1 17 236.433 8
2 31 -11 -102 -165 416.964 10
2 -86 82 33 -69 394.51 3
2 0 -1 36 -166 347.763 1
2 95 -44 59 -3 119.124 3
2 -1 -64 -13 54 247.217 4
2 0 -2 126 101 335.484 8
2 15 -18 -105 1 252.99 6
